Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
MK-5108,Eloxatin (TN),ES.2,digestive_system,-5.307562681,-5.011082,-4.163559,-0.4050291,-1.9174864,1.0571518,-2.5844424,-0.100256145,-0.95253086,-0.96027464,-1.4116151,-8.674086,-6.7516212,-1.3063723,-2.9714394,0.8078731,-8.48114,-3.652825,2.4834673,-4.08275,-4.8313227,-1.6321727,-5.618481,-2.5734193,-4.5820417,-7.797792
Deforolimus,topotecan,ES.2,digestive_system,3.148069054,1.4517256,2.4859333,0.18199724,2.4912546,0.024267182,-0.686115,0.24651788,-0.84366345,0.6692361,2.2547452,1.9492595,0.28820908,3.1680446,2.1452374,-1.8160391,1.0221885,-0.5054484,-3.5564783,0.4453554,-0.58735967,-1.0060483,0.46286023,-0.30350214,5.435714,3.254078
paclitaxel,Veliparib,ES.2,digestive_system,-59.15110992,-67.652885,-39.229362,-48.064445,-52.155937,-51.62939,-12.63078,-22.784647,-55.644688,-52.926064,-55.039135,-46.826725,-37.615078,-14.853095,-21.60453,-44.157978,-65.13723,-47.74186,-30.120464,-52.024124,-20.827183,-46.914444,-32.79025,-25.342735,-27.817572,-15.100927
paclitaxel,geldanamycin,ES.2,digestive_system,4.630071777,0.36689976,4.755464,2.185592,4.039306,2.9112236,-0.6216424,2.5437472,-2.266221,2.9694932,3.4169805,2.0512648,-1.988432,4.032673,-0.10093564,2.0578694,3.0076742,2.9066758,2.3019845,1.1297814,1.2462466,3.6562588,4.45086,2.8156114,1.7163126,2.2421958
paclitaxel,MK-5108,ES.2,digestive_system,-8.958155402,-6.3028135,-7.3020816,-5.7332907,-6.187451,-7.5567837,1.5205976,-7.0767875,-5.1057878,-5.0528874,-10.19589,-3.1084607,-3.4672694,-4.6824903,-5.023231,-2.2402732,0.74788487,-8.909813,-8.102158,-11.143505,-6.7345576,-1.7248753,-6.015205,0.041810073,-3.4339352,-3.946004
391210-10-9,Dasatinib,ES.2,digestive_system,2.066556459,-5.7234025,-8.845993,-5.023008,-9.844749,-9.277544,-7.25442,-10.745322,-5.82356,-6.2681775,-10.576599,1.2088983,-1.7529438,-9.620786,-5.2000656,-4.595329,-12.617102,-6.744064,-3.511285,-7.226713,-7.1982093,-4.781771,-12.516737,-4.3830175,1.2582127,-4.148801
391210-10-9,Dinaciclib,ES.2,digestive_system,-5.808810583,0.040659804,0.043614578,-1.1133802,2.4711626,2.4250064,-0.40357995,-0.55185986,-0.9032204,1.1626806,0.39935917,-5.355759,-3.274256,-0.12801218,-2.1993103,1.388592,1.394778,-0.24744788,-1.207057,-0.2661828,-0.25989878,-0.059312068,-1.1767417,2.0732849,1.5487473,-3.7132387
391210-10-9,Sorafenib,ES.2,digestive_system,7.724617838,2.3387022,-1.2293339,2.650221,3.121929,0.28065008,0.07248893,-2.5891564,-2.1528358,5.727309,0.31290162,1.1082429,0.60952693,5.6725984,5.9611473,3.878051,0.8894808,5.9620805,4.791613,-0.84617424,5.537895,4.5539794,0.6898136,5.3864613,4.2163916,2.641398
Sorafenib,891494-63-6,ES.2,digestive_system,-4.728380609,6.090992,-6.3520823,-4.123874,-1.2791078,-4.0283985,3.4183004,4.5305743,-1.59298,3.8906395,-3.4678924,-4.2426653,0.4999774,-1.986344,0.53715265,-5.964178,-4.1781673,4.263625,4.003775,-4.041911,-4.0087857,1.4085761,-5.745739,3.6973476,0.15493423,-1.2463478
Sunitinib,Veliparib,ES.2,digestive_system,-17.72666355,-13.301003,-17.155598,-13.365729,-28.991219,-26.239447,-17.68208,-24.655794,-13.33241,-23.007463,-13.482564,-19.6479,-15.935341,-4.165425,-31.441101,-21.705172,-19.791016,-22.038738,-17.132557,-18.236897,-21.585365,-7.9099936,-17.670315,-10.879153,-16.443592,-23.967005
Sunitinib,Bortezomib,ES.2,digestive_system,2.392336116,-1.2613499,1.1750531,-0.97193605,-0.7415442,1.1484652,4.081528,1.7006999,-4.726748,3.484042,1.9564286,-1.916551,-0.9854729,-1.8962998,-2.3592587,-3.1566973,-2.2447302,0.35736787,-1.2553337,-2.5184948,-2.7300599,-0.20870464,-0.20364635,-0.044326685,-2.5058696,-1.3446975
Sunitinib,Erlotinib,ES.2,digestive_system,7.51428736,-1.2488376,0.5179388,2.972982,7.4744573,4.0871887,0.0669746,1.4925349,2.8022213,4.178495,-0.26333568,0.35238436,2.8732164,2.515932,6.0386243,4.214611,5.632438,6.4849467,2.109333,1.279669,3.494743,3.5371017,5.383204,-2.353808,2.8733034,-1.5552412
Sunitinib,Lapatinib,ES.2,digestive_system,-2.976790768,-7.9068646,-2.0839028,-1.8544354,-3.2379353,-2.1733818,-3.2794676,-8.806545,0.67392623,1.8075764,0.27552438,-3.2194588,-5.7903414,-0.49963972,0.8234525,0.111508384,-1.4473935,-1.898523,2.2874632,-6.462812,0.52626014,-4.8498955,-2.231607,-10.200097,0.3161332,-8.105363
temozolomide,Veliparib,ES.2,digestive_system,-3.331104503,-4.9057655,-5.2025623,-3.5390012,-5.3617864,-8.475177,-1.7034183,-3.6235502,-11.965306,-8.527985,-1.6116422,-5.2560134,-4.285782,-3.2931633,-5.816984,-5.37441,-7.2937074,-2.9194891,-8.306027,-4.6487627,-9.205351,-4.3039656,-8.384129,-4.5540085,-4.6638365,-8.893452
temozolomide,MK-2206,ES.2,digestive_system,-4.841566491,-0.08951138,3.9880087,-3.5423398,-1.4944668,2.4360018,1.290043,6.143605,-0.53140366,3.987827,-2.399368,-0.33313555,-1.3519642,2.2495284,-0.64375556,4.513722,3.463855,6.490629,3.6253622,-0.4209259,4.5833597,-0.4855037,5.83547,-1.5671867,-3.9776824,4.4239087
temozolomide,Niraparib,ES.2,digestive_system,6.822503503,-5.8597374,-6.1852775,-7.744297,-3.1694765,-6.5221167,-4.479293,-2.727941,-9.515057,-6.025146,-3.0890744,-3.9988496,-7.960819,-11.710118,-8.034583,-3.922837,-5.625457,-6.001487,-8.976008,-6.1757483,-7.935557,-2.8098202,-8.504196,-7.507471,-9.487422,-4.562752
temozolomide,891494-63-6,ES.2,digestive_system,1.053194627,-2.6454923,-3.818625,-7.26499,-4.5824823,-7.6046896,-5.0783496,-2.0768878,-2.8531387,-8.921452,-7.605072,-1.7509798,-2.7618375,-2.6831257,-4.511985,-17.175283,-5.6329184,-2.6633651,-2.8240323,-11.1067505,-7.123166,-4.359016,-6.1022353,-6.4535217,0.8234133,-6.8060617
temozolomide,Eloxatin (TN),ES.2,digestive_system,-5.636263771,-9.080348,-4.4045115,-3.4735184,-1.7947665,-4.9015746,-4.3504176,-8.471976,-2.5163293,-1.5083816,-5.316564,-3.8769407,-7.6682506,-3.3465824,-5.710603,-1.5713558,-5.28935,-6.2601433,-6.9671574,-6.2400756,-2.561457,-4.597525,-4.992174,-8.438285,-7.334987,-3.460189
temozolomide,391210-10-9,ES.2,digestive_system,9.483868673,-3.225814,-2.7450268,-6.4224586,-2.3557694,-3.5000176,3.6785042,-6.5147643,-7.799884,-4.692462,-3.210947,-1.9897534,-1.9087101,-1.3584442,-2.4319844,-6.1587644,-1.6960703,-6.376075,-5.075307,-3.7551165,-7.976289,-1.0734042,0.7974292,-1.9545875,-0.62225753,-3.212762
temozolomide,7-Ethyl-10-hydroxycamptothecin,ES.2,digestive_system,-8.460757399,-3.8685205,-5.477058,-3.951735,-4.2696037,-7.073267,-8.133752,-12.844281,-10.118693,-6.490619,-16.123825,-2.1447794,-8.618989,-7.2500257,-5.622039,-7.893841,-6.370613,-3.3258388,-19.215515,-4.2619567,-3.9715705,-6.138628,-14.594688,-5.4447865,-4.706961,-9.156459
vinblastine,915019-65-7,ES.2,digestive_system,4.605714849,2.1144085,-1.3672997,0.884721,3.063822,0.5413712,1.8606039,-0.3300073,-0.7671021,2.7425616,0.8997128,2.6776795,0.5145077,0.5760436,0.26683602,-2.1235068,1.4450737,2.3028352,1.8720825,-0.73688656,0.42172173,1.9439636,1.9366498,4.9685163,-0.23004061,1.5528883
vinblastine,L-778123 free base,ES.2,digestive_system,2.689145038,-0.5920375,-6.1742105,-5.0623984,-3.1171982,-5.73739,-1.4741443,-3.5205958,-2.1559591,-4.85652,-5.217311,-0.89011943,-8.929902,-3.9751852,-3.5205903,-5.4886694,-6.243011,-1.7454298,-0.80548334,-1.5353338,1.510665,-1.0388646,-3.545123,-2.3868785,-3.2966847,-1.3789175
vinblastine,Vorinostat,ES.2,digestive_system,-5.970806042,-0.39276847,1.5444505,1.3114955,0.21421862,1.1320229,0.124897026,-0.61349475,0.61817193,-0.46371132,0.4252171,0.9540726,-0.5050365,0.005708765,-0.55886614,-3.1374195,4.1327305,0.2746737,-1.7035136,-0.79822457,-2.7390702,-1.5245278,-3.4035032,0.78121614,-1.3315219,2.2660103
vinorelbine,Veliparib,ES.2,digestive_system,-28.07536899,-78.90624,-67.836914,-83.10604,-80.2574,-71.79888,-41.23805,-37.089542,-50.176598,-37.720127,-53.883545,-62.11631,-38.810497,-58.986706,-59.12479,-52.51029,-64.54565,-45.525284,-54.484257,-64.04057,-46.763603,-59.913364,-50.91667,-56.77647,-62.59685,-40.468967
vinorelbine,Dasatinib,ES.2,digestive_system,-13.23471356,-16.78207,-11.715281,-18.533085,-13.378078,-14.528566,-0.16899264,-14.669856,-5.4040613,-13.552405,-9.4159565,-7.326783,-17.450546,-12.028492,-18.757109,-16.853771,-9.957454,-10.847426,-5.9646287,-11.037781,-6.0998735,-8.882767,-7.3993425,-13.679097,-17.699232,-7.2610917
vinorelbine,MK-5108,ES.2,digestive_system,-20.10123548,-11.263639,-4.1800447,-4.009747,-6.6174345,-6.6604967,-4.122293,-6.615132,-2.364395,-2.7984476,-8.812166,-5.226357,-10.180976,-5.4085555,-6.4644256,-6.8384104,-4.7862773,-8.213371,-5.4927635,-11.471523,-3.4397733,-3.435349,-0.54648256,-7.9957614,-7.696562,-3.0891771
Vorinostat,Erlotinib,ES.2,digestive_system,6.585600407,-2.591395,1.7780488,-0.6679195,-0.6006266,-1.1912725,1.1458055,0.90931016,0.230948,-0.59350544,1.3655096,-0.346696,0.6618692,-0.8516266,1.171756,-1.9993899,-2.313562,-1.0092961,1.3007532,-0.9448204,3.823864,1.1320279,-1.6959668,1.8626993,0.4991115,-2.8110461
Vorinostat,Lapatinib,ES.2,digestive_system,-15.69179818,-12.007646,-10.182476,-9.620212,-6.135184,-14.209982,-9.670271,-7.068418,-13.829607,-12.368345,-10.966821,-5.034664,-11.429845,-5.6936154,-8.947026,-12.235632,-8.669629,-14.397154,-8.627943,-5.654541,-10.599682,-10.421667,-10.139375,-8.932404,-10.457765,-12.767207
Vorinostat,7-Ethyl-10-hydroxycamptothecin,ES.2,digestive_system,1.905647755,0.4259716,0.15758282,1.0053227,3.4645264,2.4722092,1.6703879,-0.51733994,2.2914503,1.5022484,1.0478257,3.351375,-0.30892086,1.3862998,0.68757594,0.21001223,1.6085151,1.003893,-1.1467845,0.47959462,1.7210792,0.41168788,0.38448125,2.0131164,2.0124335,-1.3494986
Vorinostat,temozolomide,ES.2,digestive_system,1.726403519,-6.602363,-8.42395,-3.3923995,-7.2009697,-4.068638,-6.2129974,-2.9484644,1.4386066,3.1517367,-3.0928528,-3.982822,-5.2608113,-6.9912767,-4.59858,0.43750086,-9.158675,-6.8522286,-5.60433,0.74341226,-0.6960188,-3.601925,-11.632837,-6.1439195,-6.665634,-1.9436512
5-Fluorouracil,915019-65-7,OV.90,urogenital_system,-10.69659441,-1.0616598,-0.5762342,-0.9944957,-0.9880078,-1.5674047,-2.5540977,0.7522442,0.53781307,-2.4818149,1.3312405,-0.27405688,0.99221987,2.184993,-0.18734509,-0.43073225,3.1520548,-3.4826322,-0.7446589,4.342363,2.7944973,0.022032386,1.6840918,0.47274885,3.7970138,1.0598922
5-Fluorouracil,Bortezomib,OV.90,urogenital_system,-1.651173774,-3.8084183,-6.306733,-3.7335038,-3.3262043,-2.2582667,-3.5291955,-2.520938,-3.1698704,-4.767272,-5.5115066,-3.2309732,-3.8053365,-3.7956963,0.5892433,-3.546733,-1.5363605,-4.347879,-5.453495,-2.0969298,-2.165413,-0.78841376,-5.9237337,-0.07442931,-0.83653533,-3.4559352
Veliparib,Dinaciclib,OV.90,urogenital_system,-38.11439492,-39.241318,-33.38358,-41.21554,-27.573765,-25.76783,-30.542078,-28.24335,-47.453037,-47.1209,-36.101955,-25.33067,-38.07594,-41.34194,-39.788853,-58.034256,-43.268547,-41.66374,-34.8947,-30.918356,-31.60431,-24.301022,-39.55825,-28.92136,-42.200745,-31.440928
Veliparib,geldanamycin,OV.90,urogenital_system,-26.3243503,-30.304207,-33.99328,-30.895504,-34.66258,-20.94708,-35.14897,-26.138641,-22.560713,-33.73003,-17.48276,-19.916166,-21.833984,-27.139408,-20.28578,-20.511137,-28.52737,-22.531162,-16.994703,-26.498243,-17.924997,-27.979168,-24.925737,-14.018673,-31.660162,-17.45186
Veliparib,topotecan,OV.90,urogenital_system,-32.51972972,-43.724377,-24.03126,-28.93654,-33.15079,-19.03724,-4.5112042,-22.357548,-29.927507,-31.065788,-32.964207,-32.096973,-37.921543,-19.072866,-14.68238,-27.484446,-21.20508,-29.043484,-26.949085,-26.084267,-26.266266,-23.641346,-30.655815,-19.637142,-29.738653,-44.892105
MK-1775,Dinaciclib,OV.90,urogenital_system,-8.470833302,-4.457869,-5.9616065,-6.8902335,-5.083069,-6.3526435,-5.4293146,-3.8371124,-5.2194924,-8.80534,-5.8372045,-7.3350873,-5.52012,-3.1645455,-5.505067,-6.6798882,-5.9263573,-1.5549014,-4.3071914,-7.9862366,-3.712233,-3.589184,-6.3780355,-3.3548403,-3.775982,-4.521558
MK-1775,Lapatinib,OV.90,urogenital_system,-2.085210815,2.718303,3.481122,0.49512133,2.8301198,1.4903762,4.4074855,1.4045545,3.7014675,1.6316789,5.854953,0.9681321,-2.411701,3.152065,1.3709782,1.2332523,5.5723405,3.948643,3.909426,2.3983555,0.18051767,2.210337,3.8838139,-0.013045887,6.1256003,2.5929198
MK-1775,Deforolimus,OV.90,urogenital_system,3.297780033,4.810416,5.611882,3.7424588,5.441519,5.289652,2.3183188,2.9265707,7.5069537,5.81646,3.265227,5.483621,4.692106,6.2674637,8.2935,5.0413203,9.097421,6.7833605,8.321621,7.0122814,4.113396,9.494134,3.3828049,8.068529,7.023495,6.976199
MK-1775,391210-10-9,OV.90,urogenital_system,-3.987184568,3.4297402,-2.9050722,3.3232114,-0.29949299,1.4496009,1.4800904,-0.7492005,-0.24432686,-2.6154683,-0.56589645,-2.9133885,-1.4440193,3.5195844,1.6715273,1.9565351,4.2940216,1.5237299,5.417293,0.69191176,0.44915736,7.0436983,-0.026311804,4.921571,-1.2398777,0.61989194
915019-65-7,Sorafenib,OV.90,urogenital_system,7.20594031,2.008971,4.701333,0.46646097,2.792401,2.2130616,4.3962083,7.0058618,-3.9629655,4.306796,0.86518836,1.5680068,-2.8780355,4.043313,6.3423047,3.5303376,0.5031292,1.5254868,0.59512454,4.182898,4.2299314,4.194706,2.3672125,2.577788,0.06990828,4.5189953
Bortezomib,Veliparib,OV.90,urogenital_system,-47.96576674,-39.30593,-41.825047,-43.789257,-36.067837,-42.38765,-30.992569,-52.96499,-42.31733,-49.865356,-25.365393,-34.72603,-36.79765,-42.92574,-23.826214,-44.052933,-42.24772,-43.139454,-31.362093,-26.025272,-25.716679,-34.18142,-34.713085,-25.767443,-32.77308,-17.246315
Bortezomib,891494-63-6,OV.90,urogenital_system,-2.951909919,-0.81482434,-4.826558,-2.721632,-10.714865,-1.5890837,-2.9385738,-3.0977986,-4.084192,-4.2686996,-1.7950089,-2.0214295,-2.1209743,-3.0386305,-2.2802863,-6.153877,-4.5430336,-4.9120135,-5.9579425,-3.7581031,-2.9157975,2.0683577,-4.300997,0.41536722,-4.487303,-1.4728798
Carboplatinum,MK-2206,OV.90,urogenital_system,0.92922142,-1.7293922,-2.4210951,-1.937668,-0.7625854,-5.6062126,-1.4958632,-0.7350379,-2.6544266,-1.668233,-1.1346728,-4.4184647,-4.6303344,-5.786683,-5.7866406,-5.6766343,1.0009882,3.1243083,-6.2240305,-6.4556766,-0.97593975,-0.70396125,-3.5166903,-6.2629104,-3.3816693,0.21828322
Carboplatinum,Deforolimus,OV.90,urogenital_system,1.635180293,-2.9455576,0.5622643,-6.000576,1.4641185,-6.7327576,-0.36386696,0.40512347,-0.41401652,-3.8258712,-3.601358,-1.8273201,-6.336578,0.83159703,-1.0334146,-6.2118835,-4.235122,-0.7496271,-9.34751,-3.3211322,-2.9103372,1.1763936,-3.2546527,-1.1659008,1.5676532,-4.7535343
Carboplatinum,Sorafenib,OV.90,urogenital_system,-6.127462271,-5.125559,-8.563187,-7.1327305,-10.019764,-9.948962,-3.3175964,-7.828616,-9.258552,-6.140155,-7.0941987,-4.4017754,-6.439308,-9.864785,-13.46317,-9.828144,-4.8707185,-4.741996,-9.191011,-8.359529,-3.3724995,-2.6257896,-8.329494,-8.852817,-3.6200976,-7.974863
Carboplatinum,Vorinostat,OV.90,urogenital_system,-10.08384195,-10.687835,-1.734848,-2.4027958,-1.9968467,-5.661714,-1.1009209,-1.9085814,-2.2778144,-0.50247586,-6.0373926,-5.896227,-3.5305364,-4.58352,-9.7130785,-5.9438696,-2.3095682,-1.4999886,-4.3787365,-1.1445442,-3.3186924,-1.1205927,-5.8226266,-7.904666,-3.9869342,-1.6567795
cyclophosphamide,Lapatinib,OV.90,urogenital_system,-11.06546151,-6.6878347,-8.682994,-7.8982124,-14.978307,-13.794712,-10.29401,-14.96046,-10.54401,-13.502903,-14.892954,-15.844748,-8.070398,-13.444296,-14.14171,-14.837702,-12.380976,-10.62155,-12.306024,-16.148283,-20.076677,-6.270547,-11.50073,-20.435726,-12.821511,-13.952972
cyclophosphamide,Niraparib,OV.90,urogenital_system,-11.9745072,-13.358599,-11.5117855,-12.651519,-10.110244,-3.0341659,-4.875838,-10.767028,-1.0201265,-6.96445,-11.8094425,-13.039203,-19.503347,-0.25971916,-7.027584,-12.758554,-7.91426,-8.992629,-13.232217,-7.354962,-15.974909,-17.579119,-1.3815606,-9.797291,-12.000035,-13.819891
cyclophosphamide,MK-5108,OV.90,urogenital_system,3.550133242,-13.3177595,1.8529071,-1.5996236,2.7305765,-0.5890839,-1.2586969,-10.479807,-5.6060386,-0.2154104,-4.2700005,-19.384125,-3.7859488,-0.69457066,-22.55591,-6.676349,-2.2181773,-3.335669,-0.80998904,-3.7442484,-10.648159,-7.0296025,-8.306197,-6.0612555,-8.427736,-11.003973
cyclophosphamide,Sunitinib,OV.90,urogenital_system,4.398410917,-12.8064575,-7.8376274,-6.844571,-5.7667007,-8.430841,-1.0719124,-21.062563,-4.139756,-3.5533304,-13.686151,-24.793282,-8.838229,-0.32791337,-15.965476,-19.840435,-4.567991,-11.563614,-10.1643715,-9.378236,-10.134562,-14.430383,-1.8441614,-17.865118,-8.9133625,-5.4822955
Dasatinib,Deforolimus,OV.90,urogenital_system,11.25308697,12.257391,8.541556,6.9223495,8.510038,9.465656,4.5409555,9.716831,7.527699,9.153816,9.886489,4.3058977,2.9534862,6.159786,7.376927,8.019852,8.652301,9.64395,10.107618,6.3263474,8.102371,9.6372175,8.192446,7.615648,9.156716,0.81327856
Dasatinib,7-Ethyl-10-hydroxycamptothecin,OV.90,urogenital_system,0.740436889,0.9025219,5.1516795,3.42477,6.342625,0.8445071,1.4266249,5.493852,2.2582836,3.5781567,4.780227,-0.5052532,4.9462075,3.3552406,5.8841505,5.58147,1.3910385,0.6922745,1.2734492,3.420272,0.056031406,6.459208,3.2274134,-0.32311174,5.47887,1.478251
dexamethasone,915019-65-7,OV.90,urogenital_system,-1.273462036,1.2931935,-8.695423,-3.5523016,-3.2166336,-10.389644,-4.555669,-3.0820127,-5.5338864,-8.347499,-9.189963,-4.8284416,-6.3002095,-2.6263368,-4.5680957,-8.199833,-11.137661,-2.01241,-6.9110503,-10.974596,-3.0898187,-7.110422,-4.506969,-5.464323,-4.6599913,-3.444253
dexamethasone,L-778123 free base,OV.90,urogenital_system,2.414615262,1.1350632,2.4352396,1.2073522,3.106894,-0.35560477,-2.7896302,2.947506,6.905795,-4.016194,-1.3206571,4.1991057,5.0659113,-0.38852158,2.9580913,-4.9235063,-4.1532545,3.9392538,-4.0291953,-5.2976036,1.5259887,1.8747219,-1.3942099,3.7487097,1.3365581,-4.8197126
dexamethasone,MK-2206,OV.90,urogenital_system,1.491583713,-2.643813,-4.279605,-2.3723414,-8.799848,-3.2532637,-5.1593447,-2.1847644,-4.973154,-11.627436,-2.2991514,-5.363419,-4.896654,-8.872461,-4.5544467,-1.0726378,-6.287289,-1.2381787,-4.913985,-9.555868,-2.7556643,-2.5318322,-5.278937,-6.3345113,-9.5252285,1.8957374
dexamethasone,MK-5108,OV.90,urogenital_system,2.260460496,-10.922718,4.645864,4.510375,0.6007237,2.895368,-1.4699605,2.9128544,2.8346355,1.4569066,5.5729656,-4.5652266,4.8834047,6.45504,3.1302118,1.8624754,-2.021674,6.155356,3.1227136,-5.4946184,0.52102685,-2.2951474,-3.893467,-0.15898113,-2.4505086,-6.450811
dexamethasone,Sorafenib,OV.90,urogenital_system,-4.156241754,-6.131036,-9.496138,-6.7269635,-11.792636,-3.7128634,-6.182139,-0.47465914,-3.1614606,-7.950338,-6.479653,-4.525818,-3.1657224,-8.807295,-4.409152,-5.116803,-5.0310197,-0.09258414,-6.156,-5.376664,-14.831496,-0.9056288,-8.075551,-2.4521427,-2.701621,-6.459389
doxorubicin,Veliparib,OV.90,urogenital_system,-58.63975463,-32.771122,-32.83713,-36.1664,-43.122505,-37.63371,-49.050335,-45.751705,-35.872982,-52.588078,-32.466885,-41.526833,-46.73565,-31.987131,-30.84329,-19.97477,-40.872326,-40.458534,-44.427067,-40.83551,-29.070305,-27.000534,-45.686462,-24.15996,-32.78186,-26.653177
doxorubicin,L-778123 free base,OV.90,urogenital_system,-38.7327248,-4.7725697,-2.4140646,-8.561654,-15.5773,-10.821891,-15.976401,-10.855341,-14.467819,-8.4300785,-3.500104,-4.177161,-16.92858,-7.3333907,-4.6135387,-6.268383,-3.0037127,-4.688724,-7.5075197,-1.4729083,-4.5437603,-6.5184174,-4.944072,-7.4378095,-5.925551,-6.383364
doxorubicin,Lapatinib,OV.90,urogenital_system,-5.655096938,-0.299185,0.067656144,-2.899874,-4.6351266,-2.14819,-0.95423263,-5.003805,-1.8153745,-2.4023812,-0.06915369,-2.4445157,-8.403778,0.2978425,-0.40061653,-3.517248,-1.3334183,-1.8393395,-4.0228953,-0.06976001,-2.0079644,-2.1281524,-2.305908,-3.0421834,0.27627245,-2.8533564
doxorubicin,MK-5108,OV.90,urogenital_system,-29.73935214,-10.493232,-12.996209,-13.074647,-18.257309,-21.120762,-14.227716,-17.263798,-21.176098,-21.982283,-11.444804,-6.291793,-18.634438,-6.1768646,-10.693211,-7.160193,-14.872164,-17.39744,-15.285432,-11.433202,-9.939121,-8.289813,-10.053959,-7.766939,-9.129467,-8.659476
doxorubicin,Deforolimus,OV.90,urogenital_system,0.87909911,2.390915,2.8179305,1.4539478,0.9812047,0.6182187,-1.441207,1.4784807,0.9947916,1.7567757,-0.07724262,-1.184984,-0.19691461,2.092033,2.7587285,0.30929577,0.31327346,2.018767,-1.8974279,0.17294693,1.3800291,-2.6535485,1.4838487,1.1498284,2.9345012,-2.4576902
Erlotinib,Dinaciclib,OV.90,urogenital_system,-0.029895477,0.25417778,-0.84424734,0.67412543,-0.5209764,-5.76492,-2.3198137,-2.5409935,-2.196221,-1.0443617,-0.9765104,-4.2569833,-0.008410143,1.6083881,0.81962526,0.48272932,-4.7788095,-2.8286188,-0.36824274,-1.152302,0.91154325,-3.5364196,-2.767938,-0.46545795,-2.9528067,-4.0814986
etoposide,915019-65-7,OV.90,urogenital_system,3.509323537,5.942176,6.362808,2.846301,7.44302,6.328502,5.2125797,8.343521,7.347336,3.4776535,5.0224323,3.7022073,7.6537123,6.9728665,7.0089602,5.8848405,4.265716,4.7251577,5.723706,5.0768485,4.5057497,5.7780557,5.961036,9.281742,5.288529,5.956353
etoposide,Erlotinib,OV.90,urogenital_system,1.921489181,1.4461089,2.883944,0.5293339,1.4189115,2.5249655,-0.19523561,2.4801188,1.679505,1.7416544,1.3615412,1.9235916,4.0615716,4.139308,3.8150797,2.0862842,-0.048156157,2.5786438,3.086342,1.7158078,3.501633,7.1071134,0.9504999,5.332326,2.5215242,0.8471856
etoposide,MK-5108,OV.90,urogenital_system,2.561238847,-1.2941394,-0.3059124,-8.807228,-6.892465,-9.085375,-6.1601872,-5.903653,-10.853002,-1.988454,-1.8051023,-1.5712136,-13.877603,-4.2828918,-9.739703,-0.9203172,-6.731943,-12.670402,-7.3061714,-4.778823,-3.194659,-6.090315,-11.60577,-6.7107425,-0.2535064,-7.193382
etoposide,Sunitinib,OV.90,urogenital_system,-18.61681081,-19.190607,-12.033843,-25.316395,-17.278051,-17.53253,-17.724083,-16.89317,-12.672477,-6.5366535,-9.173261,-0.7415729,-20.739254,-13.051851,-32.58372,-9.702808,-13.254889,-20.543705,-9.154981,-10.970071,-11.868133,-18.375254,-25.947428,-14.080729,-15.735489,-19.960728
