Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
vinblastine,391210-10-9,PA.1,urogenital_system,0.818024575,-3.6476338,-4.5673428,-4.866869,-2.9876254,-3.7158384,-4.150636,-2.8687327,-4.043789,-6.7915106,-8.764757,-0.9151393,-6.0791745,-4.4444246,-3.9580848,-5.8932004,-2.699626,-2.4693336,-2.2780344,-3.9493558,-1.3701755,-5.360852,-4.7067666,-1.452113,-7.1814256,-4.632821
vinorelbine,MK-1775,PA.1,urogenital_system,-3.374399629,-6.5163665,-7.4948535,-4.8864994,-5.0227485,-5.93411,-3.1609538,-2.9830022,-3.7477741,-5.420364,-4.1567397,-1.6154023,-1.4221362,-5.857261,-1.983086,-4.621207,-3.3125675,-2.9583373,-3.7276196,-4.970341,-6.18595,-5.910034,-4.6140175,0.5656123,-2.8274322,-0.65719444
vinorelbine,Bortezomib,PA.1,urogenital_system,-7.540478312,-4.1074104,-5.502199,-6.959505,-7.159113,-6.6572595,-4.793853,-5.719223,-5.435067,-5.731038,-4.9920187,-7.347268,-6.799462,-1.6251216,-8.097613,-5.273363,-5.3283653,-4.649455,-2.542332,-6.0443745,-10.621625,-3.5430183,-2.0559378,-5.612865,-4.4077973,-4.282592
vinorelbine,Deforolimus,PA.1,urogenital_system,-6.856313327,-4.145305,-5.4366655,-3.4992208,-3.0569847,-4.395531,0.010664493,-2.0498266,-0.63026637,-1.3498726,-1.0323737,-0.816359,1.72142,-2.881532,-3.977459,0.3347726,-2.1904383,-3.7251356,-0.120258674,-1.0098637,-0.37280875,1.5686476,-3.790397,1.8123351,0.027396718,3.5572226
vinorelbine,891494-63-6,PA.1,urogenital_system,-0.50120208,-5.391028,-2.9842107,-4.226557,-6.0401053,-4.8331947,4.219747,2.0507717,2.2609377,-1.9956635,0.5786408,-0.8706738,2.7565625,-3.3784628,-6.597526,0.80592376,2.9546254,-1.7248031,-3.971843,-3.0448732,-0.42311972,-3.3194413,-0.76008564,3.4134727,-3.5895693,-1.0747607
vinorelbine,temozolomide,PA.1,urogenital_system,-6.783338334,-18.446814,-15.153438,-15.352607,-18.583391,-15.609987,-19.666405,-5.364918,-10.466862,-8.653515,-5.6857133,-8.470403,-15.714018,-14.0573,-14.221514,-14.133178,-6.348338,-12.143672,-17.263084,-9.659035,-14.371733,-25.371735,-8.992445,-4.5023627,-8.916828,-6.3192625
vinorelbine,Vorinostat,PA.1,urogenital_system,-3.711653446,-2.8067472,-3.1550453,-3.639583,-1.9499886,-4.1349277,-2.7824469,-3.0651395,-3.85674,-2.4953408,-2.434267,-4.539471,0.5931862,-1.7304618,-3.9243214,-2.1055255,-4.620668,-1.8362072,-1.6821284,-6.437952,-2.1256647,-2.7141914,-1.2025684,1.2817597,-2.5232706,-1.527306
Vorinostat,MK-1775,PA.1,urogenital_system,-1.55394126,-4.2094727,-2.8076222,-2.8247778,-4.086089,-3.0269673,-4.3077106,-2.0681453,-0.4005269,-8.159442,-3.6720161,-1.230647,-4.143093,-5.4015183,-4.26453,-6.1612754,-5.588315,-3.1125944,-4.822465,-5.5620947,-8.465712,-1.1679902,-4.051738,-5.000913,-1.6574152,-3.0335932
Vorinostat,MK-2206,PA.1,urogenital_system,2.227168758,0.10231638,1.2457188,0.9808058,0.30193874,1.5293262,-0.28986463,-0.25842813,0.3674446,0.11265721,2.2258847,0.2684602,4.077672,1.5772672,5.6063724,-0.81464064,-0.53900355,1.8833653,-3.914131,-0.56943923,-0.6413745,2.946756,1.3756915,0.9210543,4.035231,-1.3344222
Vorinostat,891494-63-6,PA.1,urogenital_system,3.124862375,-2.060459,0.23930068,-1.7094871,-0.54771495,4.800123,-0.8941283,-0.7010843,3.4119623,2.087362,1.7385727,0.63361067,2.5765915,-1.8106091,3.4314525,0.5981996,1.4050745,-0.6870261,-1.397829,0.40964836,-1.4537725,2.0724525,1.9229198,-2.1069493,-2.294639,0.39464876
5-Fluorouracil,Dasatinib,SK.OV.3,urogenital_system,-3.282368586,-5.211356,-3.5684876,-4.470415,4.6293817,-0.19081804,4.22641,4.1889067,3.8826272,1.8067969,3.5029905,-0.5071705,3.1585414,-2.5757945,1.247451,0.6044146,3.3207304,1.8164531,6.307028,1.0078821,2.7835863,5.8482056,2.131409,-0.07882065,1.2297629,4.449263
5-Fluorouracil,Dinaciclib,SK.OV.3,urogenital_system,-4.786763527,-14.352718,-12.784412,-11.286261,-12.992688,-7.534298,-9.179891,-5.0974045,-6.769726,-8.842687,-5.8535194,-9.593881,-6.7518816,-13.71625,-10.328512,-13.663372,-7.64928,-7.4363894,-7.4093595,-10.587878,-10.33476,-7.7821307,-9.216297,-0.45693848,-9.2699585,-5.6845374
5-Fluorouracil,MK-5108,SK.OV.3,urogenital_system,7.0384298,6.578073,2.0789452,3.5323853,5.4946036,2.808394,3.6563497,5.2585287,-6.8209624,8.170609,1.5179663,-7.376497,4.3323855,-0.7953623,0.029435828,-0.17710221,-2.2333567,-8.209784,0.4106652,1.4456406,4.693838,-3.3066294,3.581068,-6.7114396,7.494597,2.1223865
5-Fluorouracil,Deforolimus,SK.OV.3,urogenital_system,10.70639644,7.8955846,8.31344,10.47866,9.46655,6.425811,10.637813,4.314025,7.8064055,3.954655,6.5079193,7.7222424,4.3338447,4.473683,6.5929337,4.413611,5.8076105,7.478366,10.535326,4.4099283,7.792021,10.43111,7.1534853,6.2224164,8.641036,7.335524
5-Fluorouracil,Vorinostat,SK.OV.3,urogenital_system,-2.703367054,2.4657102,0.7110458,-0.7276655,-3.4980881,1.8755804,0.5248804,0.33953124,-3.380512,-1.4456222,-0.6922191,-1.2472166,-0.9463449,-3.4326272,1.6331275,-2.729028,1.8940182,-0.5626618,-3.5780272,-0.8960907,-1.5828738,-1.8365558,-1.509788,1.2438974,1.1952162,-0.9444427
Veliparib,7-Ethyl-10-hydroxycamptothecin,SK.OV.3,urogenital_system,-22.45977659,-32.436184,-42.812824,-35.53858,-29.23759,-36.54447,-36.841263,-31.020386,-34.590908,-34.670116,-33.108654,-36.26116,-31.713491,-31.855324,-24.739683,-21.270739,-44.448006,-45.24076,-17.801237,-36.8407,-22.364363,-32.255264,-33.01672,-49.931427,-17.492723,-36.551163
Veliparib,Sorafenib,SK.OV.3,urogenital_system,3.70869582,-6.1834784,-16.210855,-8.286087,-9.027434,-6.9160266,-20.185965,-4.5703588,-12.336784,-3.594075,-12.797553,-13.290366,-15.705057,-14.641601,-17.76238,-13.0249405,-17.558872,-13.384422,-15.372142,-7.484491,-9.126585,-16.602512,-10.447963,-12.054848,-15.988238,-19.39466
MK-1775,7-Ethyl-10-hydroxycamptothecin,SK.OV.3,urogenital_system,5.524105734,0.2419022,2.9206188,-1.0091499,0.94558275,-0.085437715,4.4549994,2.9114654,6.703628,3.355947,4.268905,6.0076504,1.6964676,4.229278,1.2920176,7.3318667,0.3170752,0.48737368,0.7798956,2.817158,2.3319514,1.4296378,0.8414727,-1.6244433,2.0645275,1.5041429
MK-1775,Sorafenib,SK.OV.3,urogenital_system,1.880511708,2.2889507,3.0773377,0.5740767,5.0517793,4.8970037,5.0041986,4.8279963,1.5365851,1.2599072,0.5235145,4.2530856,3.610002,-2.606044,1.599512,-4.7460504,1.3375589,0.2079383,-5.411786,-0.8388518,-1.3607283,1.5109688,1.2790419,5.878433,0.2503171,1.361566
915019-65-7,Dinaciclib,SK.OV.3,urogenital_system,0.103435242,-1.6105193,-0.32809258,1.2532902,-0.15227233,2.606695,4.8050013,1.7507038,-0.34886718,2.1427987,3.100304,1.8288969,1.0625404,3.3289893,0.910216,1.6111798,3.839979,5.7454696,1.7802516,1.0933487,-1.4730833,-4.3407125,2.9607356,0.581489,1.0800496,-0.43774736
915019-65-7,891494-63-6,SK.OV.3,urogenital_system,6.116382818,13.847643,11.378502,16.290752,9.695098,16.990719,14.588073,12.869193,12.133238,16.332233,16.888512,9.170157,13.689763,12.786149,21.230299,9.636289,6.555222,12.570571,6.3859487,12.713566,10.862981,9.817301,13.125076,10.28821,11.463821,9.618247
Bortezomib,geldanamycin,SK.OV.3,urogenital_system,0.867733954,-3.730903,-5.675141,-6.722775,-4.72652,-3.7032816,-7.1769514,-4.2482452,-5.302366,-6.547016,-6.7645845,-6.2344117,-3.5010574,-5.1091385,-0.7836108,-4.1493187,-5.8197303,-9.479236,-7.0070148,-5.5016627,-3.743978,-5.131609,-6.3549075,-6.971292,-5.5212045,-6.216826
Bortezomib,Sorafenib,SK.OV.3,urogenital_system,1.061743805,-5.2221437,-8.124868,-8.260956,-6.9180956,-5.6319013,-5.6364546,-7.1116166,-5.9911923,-1.9000106,-7.8067584,-7.032205,-10.613797,-6.265444,-4.012006,-7.919694,-3.615083,-5.349154,-7.5488634,-8.573819,-7.8642163,-6.7372007,-6.009346,-0.42319366,-1.5356897,-6.8342395
Carboplatinum,Veliparib,SK.OV.3,urogenital_system,-2.990902739,-12.849094,-11.830266,-8.999941,-2.9792893,0.6423501,-9.765935,-5.4662094,-1.3723872,2.2316725,0.71805984,-1.3551083,-6.2947345,-9.935349,0.8612224,-9.738518,-10.315108,1.5772806,-2.6408029,-0.9258984,4.868302,-7.362327,-1.9003683,0.7297398,1.7905468,-4.228866
Carboplatinum,391210-10-9,SK.OV.3,urogenital_system,-2.75663159,-1.3502039,-0.089846104,1.2942873,-0.333757,0.5044904,0.5084175,-1.185969,2.3866317,3.0593302,1.464764,-6.490106,-4.8285418,1.3314166,-1.1856714,-4.57401,-6.9919915,-4.2148013,-1.5946414,2.9088206,-10.995176,-2.769862,-3.5338264,2.2275753,8.500862,-4.035338
cyclophosphamide,MK-1775,SK.OV.3,urogenital_system,-29.43189094,-16.235731,-25.412918,-15.783754,-19.328135,-22.104523,-20.351372,-17.584919,-23.359537,-7.220214,-21.403479,-31.888103,-23.030544,-19.394695,-16.256104,-24.104635,-18.334259,-32.33707,-24.425093,-8.158256,-18.175922,-22.640066,-25.723312,-27.181917,-18.570475,-15.051255
cyclophosphamide,915019-65-7,SK.OV.3,urogenital_system,-24.65421119,-29.844292,-25.321205,-25.423271,-28.835579,-21.308237,-27.825392,-26.09246,-16.684643,-15.419145,-22.18298,-17.526047,-22.330435,-23.676826,-16.386398,-24.388197,-26.727531,-25.15081,-26.25105,-20.691296,-25.39948,-24.096888,-26.243872,-12.471955,-23.72761,-30.222198
cyclophosphamide,geldanamycin,SK.OV.3,urogenital_system,-30.49121955,-23.807611,-31.73531,-29.164412,-23.081814,-30.814655,-40.593998,-26.306568,-23.30375,-29.349504,-37.62763,-31.214933,-27.827162,-36.13673,-31.986046,-36.125195,-23.380117,-32.114674,-31.638464,-32.320965,-23.853489,-30.87691,-35.771027,-27.456526,-19.321371,-25.092606
cyclophosphamide,L-778123 free base,SK.OV.3,urogenital_system,-7.717652652,-3.641758,-5.8219876,-1.7658912,-5.4286,-1.801872,-8.50807,-5.431946,-3.3054483,-0.5501625,-1.2365886,0.77908105,-12.0627985,-8.46147,-14.7386055,-8.67813,-2.1459327,-3.1150072,-5.864908,-1.9534512,-1.1681747,-10.250963,-1.5365434,-3.1081948,-2.4973843,-3.7476745
Dasatinib,Veliparib,SK.OV.3,urogenital_system,-12.18291636,-7.8025756,-14.503935,-14.972882,-5.173067,-7.687185,-8.781786,-16.822414,-9.122064,-12.860349,-7.82597,-3.6689498,-8.134537,-10.892159,-18.344513,-14.672121,-7.6965575,-6.5999665,-6.7775555,-4.5188055,-1.702663,-6.340752,-22.753489,-12.249336,-17.178478,-16.894503
dexamethasone,Veliparib,SK.OV.3,urogenital_system,-1.431490775,-5.744226,-10.675018,-7.927861,2.8251252,2.8321354,2.3184257,3.2720778,3.8131435,-1.2967633,3.7072577,2.2323315,-2.1620102,-1.8086002,1.4373823,-0.4082481,4.26976,3.0162728,4.273426,3.1501956,1.1415132,3.948429,3.6237059,3.198309,6.055563,2.3241167
dexamethasone,MK-1775,SK.OV.3,urogenital_system,7.367499854,2.2967215,-4.4516916,-3.340113,-0.25645876,3.2150621,0.1075145,3.2043087,-6.462527,8.004447,0.7427349,-4.7042413,-0.69415516,1.9969037,0.72165954,4.0440755,3.4949186,8.441765,0.39038694,2.5860715,3.6723914,2.7370064,3.8046837,-5.3380427,6.503279,2.2902043
dexamethasone,Bortezomib,SK.OV.3,urogenital_system,-9.582273466,-15.213036,-17.788334,-15.044096,-26.540567,-15.969613,-23.084408,-19.735683,-22.130674,-11.278952,-19.573902,-25.301332,-19.424736,-11.216316,-21.445753,-12.5998,-40.164898,-10.369117,-15.2575865,-13.682593,-22.306349,-19.718512,-3.4139879,-31.925364,-20.544184,-15.89196
dexamethasone,Dasatinib,SK.OV.3,urogenital_system,-2.367312137,-1.7275078,-8.590246,-3.6511908,0.15011618,0.25053808,-4.806271,-0.040342085,-0.62100035,-0.67855376,-4.278795,1.559431,1.0699136,-6.2918835,-2.4884584,0.41664824,2.1064715,1.1493812,-2.9497933,-1.2416385,-7.7403226,7.5586724,7.016277,-1.6554654,1.1347204,-0.7134208
dexamethasone,Niraparib,SK.OV.3,urogenital_system,9.805005642,-13.592674,-6.8876123,-13.088905,0.2829499,2.5690157,-0.19659409,4.312742,-1.0505849,-1.5667335,3.7018187,5.194799,1.934313,-5.041148,-5.893312,-6.8717628,8.90004,7.64216,-12.223318,1.460499,0.20644785,-0.30153933,7.6534534,6.0800037,6.7747326,9.878212
doxorubicin,MK-1775,SK.OV.3,urogenital_system,-1.357692033,1.0272554,-2.2849836,-0.37293848,3.6608202,-3.299232,-0.9287971,-4.272434,2.2619534,1.6399883,-0.11716083,0.6866286,-0.19665599,-0.4393553,-5.283128,2.6814303,-3.6377738,-6.777525,-3.065544,-3.4858325,-4.3369417,1.0313456,-1.5735884,-7.830551,-4.7290936,-0.051425457
doxorubicin,Dinaciclib,SK.OV.3,urogenital_system,-0.245737235,-4.9770384,-6.1084166,-7.8681817,-2.2886884,-8.546265,-4.6310616,-3.1614382,-0.65211093,-1.8122113,-4.83261,-6.124259,-2.8834605,-1.636102,-1.1011623,-1.4512906,-10.499052,-10.012768,-3.1427221,-8.214289,-9.733579,-5.2956996,-8.609206,-10.101317,-5.567839,-1.703666
doxorubicin,Erlotinib,SK.OV.3,urogenital_system,-3.264128782,2.2533963,0.99479336,0.3844742,2.7758214,0.33304015,2.5402026,2.6479099,3.1422615,4.751887,1.0926785,1.5722775,2.636761,3.4152107,-3.8248327,2.2541313,3.9435453,-0.17909443,1.7487072,3.1118488,4.0737877,-0.74479413,2.5612807,4.3535786,1.7539454,-1.2598766
doxorubicin,891494-63-6,SK.OV.3,urogenital_system,5.431211887,6.3107533,5.3110356,2.2491698,10.676425,4.2782326,4.2859316,1.2767822,4.2363725,6.468179,5.4980974,2.2958164,10.498479,-0.28744942,2.5931165,2.9224198,1.5134794,-1.4206132,-0.45394003,3.5781069,4.954489,10.990816,3.449154,-2.8597853,9.154276,8.407261
doxorubicin,Sunitinib,SK.OV.3,urogenital_system,-6.353457666,4.103905,1.045167,1.1875378,3.8737109,-6.3915224,-0.53566504,0.4929588,-3.8903434,3.8197002,-0.35388702,-3.5997596,1.3966117,3.6982763,-3.7683797,0.3434756,-2.0545483,-9.411992,-2.3084724,-2.7045012,1.0825571,2.7479413,0.9870759,-4.1813297,-13.809813,1.431836
Erlotinib,915019-65-7,SK.OV.3,urogenital_system,11.25551091,7.5061975,5.697157,6.461128,8.0028715,6.483425,8.470867,8.370005,10.160246,9.651195,9.774481,9.709316,5.6996164,8.692218,9.368957,10.183473,7.4409084,7.358054,7.0032287,8.851631,6.6245265,5.4147825,7.3909516,9.147508,9.720991,9.940456
Erlotinib,geldanamycin,SK.OV.3,urogenital_system,2.779221957,3.552732,2.8514097,0.9109376,1.7123872,3.9240592,2.0029974,5.0067263,4.3762817,3.9922314,3.1664577,0.8852169,6.6524477,1.4812348,3.5545056,3.872648,3.906927,3.6483178,5.7436304,3.1349156,3.006215,0.92080057,3.626304,1.5739598,2.1111605,0.7119491
etoposide,geldanamycin,SK.OV.3,urogenital_system,3.253846628,-5.3348103,-9.202529,-1.7698011,-0.9952122,1.6254771,2.5023117,-1.0607315,0.47378483,-1.2592878,-5.3723626,-3.569934,0.22929487,-6.9108777,-0.15067883,-1.6825118,-1.024716,0.9138853,0.16427,-3.577278,0.931601,-0.006945256,-1.3548094,-2.053928,-1.2893356,0.8817344
etoposide,Niraparib,SK.OV.3,urogenital_system,-17.4973382,-26.267235,-28.825054,-35.782066,-16.583036,-9.831386,-30.429348,-15.252515,-16.911226,-20.145319,-26.643486,-21.4634,-12.036907,-18.728642,-21.098259,-20.592737,-21.391909,-17.66355,-17.337753,-25.047924,-14.769253,-8.588165,-19.400908,-24.832384,-19.754812,-12.358958
geldanamycin,915019-65-7,SK.OV.3,urogenital_system,5.132124594,9.536108,6.1326027,7.0919695,10.894855,11.64341,10.212241,9.687816,8.165704,9.656783,12.492608,2.6755538,6.208515,7.4169674,9.35624,4.9633684,6.7273474,8.933999,5.929825,12.448583,12.841117,5.8362346,10.133071,5.7839313,6.0534177,6.628516
gemcitabine,915019-65-7,SK.OV.3,urogenital_system,7.227674604,7.0948877,-1.9205906,5.4430275,6.972742,4.590927,3.7382007,3.054079,3.459973,5.6320314,6.856825,1.251692,5.573726,6.0751266,8.13586,4.0210776,3.2739594,3.379303,8.195754,-1.1260146,6.774017,1.9361657,8.213288,4.48572,4.4355516,5.0335207
gemcitabine,Dinaciclib,SK.OV.3,urogenital_system,-8.010237356,-6.2272787,-6.7201767,-7.3393703,-4.113504,-9.368525,-5.9130063,-5.5547714,-7.000258,-4.2547975,-6.5975432,-5.4615793,-7.239461,-9.055775,-6.103025,-9.182271,-10.425882,-10.53444,-9.611515,-13.011739,-9.100393,-10.130222,-4.6942515,2.291281,-8.441621,-8.023955
gemcitabine,Lapatinib,SK.OV.3,urogenital_system,-7.972833573,3.466297,4.8243246,1.8303552,-2.7768974,-3.1001062,-4.202183,-3.6837473,-0.8734745,-2.0602,-3.0698352,4.2616987,-0.9723336,-7.2344236,0.724113,-1.3771101,-0.15352072,0.06486924,0.28500956,5.852542,-4.9153023,5.1289396,-11.545138,5.936328,-2.8207505,-4.913106
gemcitabine,MK-5108,SK.OV.3,urogenital_system,-14.22215419,-9.985205,-9.419125,-2.9215612,-7.9247594,-10.695604,-12.575855,-10.235552,-13.298428,-6.565888,-9.18564,-5.120935,-6.5446734,-5.9033813,-1.7916533,-7.4990897,-9.580462,-19.05266,-8.349651,-6.451761,-6.53962,-16.131777,-2.0059047,3.8302522,-6.0234985,-11.621595
gemcitabine,Sunitinib,SK.OV.3,urogenital_system,-5.057454869,2.108783,1.4355977,6.4190574,2.1509154,-5.071422,1.915204,4.1158457,-4.876114,8.955128,4.256031,-2.6290963,5.179449,9.99287,3.1527739,0.8245573,0.8288847,-1.9623144,-0.4329136,4.56219,5.1098847,0.60803735,-2.6818755,8.542446,-11.93405,0.43277496
L-778123 free base,MK-1775,SK.OV.3,urogenital_system,1.920031906,-5.6109343,-3.5360825,-6.2372355,4.515789,0.15191656,0.7293719,1.3131083,-6.984321,0.4897057,-7.8068595,-0.4408875,-7.9720726,1.8113575,1.428999,-0.24107468,-1.9726604,-1.6769123,-10.314944,-7.4482956,1.8477582,2.5734656,0.054329198,-2.2248924,-1.7304596,-6.6723914
L-778123 free base,915019-65-7,SK.OV.3,urogenital_system,-4.176411099,-3.5890677,3.5093036,1.3744287,-1.442826,-0.52134913,0.2200341,0.33968073,-2.2103302,0.81359357,4.131666,3.2241874,-3.7085936,-5.1507993,1.2446223,4.031159,4.3370223,10.814299,2.8101797,0.055581193,0.51759344,2.8591158,0.9801591,6.2819395,-0.5495765,-1.4711999
L-778123 free base,Niraparib,SK.OV.3,urogenital_system,-1.710270744,-2.8351512,-2.5647717,-6.7171936,-1.3714737,-9.67584,-8.962192,-1.7260486,-9.798619,-5.00738,-9.834096,-10.67879,-4.380908,-11.716571,-13.190631,-5.626625,-7.4479876,-0.81323606,-6.279666,-4.824493,-13.532345,-6.945148,-4.344808,4.2529845,-8.760972,-1.1553707
L-778123 free base,Deforolimus,SK.OV.3,urogenital_system,19.24786834,12.101878,14.041573,11.108355,18.014774,9.926482,11.52173,4.648137,7.246497,4.997874,11.943978,8.18298,4.0790806,8.104724,0.48928818,10.414296,6.335291,15.499952,4.201159,11.160025,6.800207,13.3522415,10.435304,17.077108,7.851809,10.198186
L-778123 free base,391210-10-9,SK.OV.3,urogenital_system,9.32067975,8.483775,5.424598,8.4004545,4.5987625,4.824662,3.6394799,-1.1243975,-0.29800242,-0.8400915,5.554435,4.1690483,2.0502179,3.7447877,3.2280202,1.7271109,-6.0706573,1.5170721,-2.868978,3.5851333,-2.1529267,1.856928,0.1377095,5.8373656,3.445584,6.480046
L-778123 free base,Sunitinib,SK.OV.3,urogenital_system,-0.156058549,3.3215134,0.84729266,-3.5295641,-1.5618055,-2.6971064,-4.730029,-7.6614766,-6.3498487,-3.7460945,-2.9387784,1.2327534,-7.5980444,-7.3849626,0.98364305,3.3522854,0.080828935,-4.3539634,-2.0380542,-1.2847942,-6.4706936,-3.147251,-2.2686489,2.554621,-2.0554175,-4.692244
L-778123 free base,temozolomide,SK.OV.3,urogenital_system,-16.05977804,-5.867564,-9.726936,-12.202587,-4.3488646,-7.3078365,-8.729869,-14.811139,-1.667756,-0.9561173,2.9907732,-7.0045233,-8.00954,-7.6204967,-12.675715,-13.503417,-2.3630953,-11.125142,-6.841512,-1.4728484,-3.8966136,-23.707525,-10.436121,-12.113777,-17.997469,-5.056391
Lapatinib,Niraparib,SK.OV.3,urogenital_system,-4.183853537,-6.2943544,-8.715667,-7.7920194,-1.0816699,-0.57971203,-7.504533,0.020333536,-6.804747,-1.5353193,-0.35753712,-3.0562866,-2.9153137,-2.0295262,8.003571,-5.8699646,-0.77770585,-16.24799,-5.3097878,2.4349113,-1.3950646,-4.7731853,-5.1206393,-12.96354,-0.027122369,-3.1149473
Lapatinib,Deforolimus,SK.OV.3,urogenital_system,15.95081031,7.8612275,12.152149,11.902101,10.07432,9.544164,13.56591,8.753842,9.135447,9.967835,10.533434,12.855598,11.5300665,8.524774,13.290174,12.509738,12.997059,13.574772,14.642614,16.452114,8.782704,13.049316,14.188624,11.388448,12.4158945,10.918102
Lapatinib,Sorafenib,SK.OV.3,urogenital_system,13.99539436,8.149965,6.991215,8.475213,7.3046813,10.289772,2.4216335,5.3777237,5.0330205,7.920608,7.4819813,6.357552,7.2390747,3.9643202,8.567936,3.3004057,5.3933187,8.071994,4.158207,7.266717,8.574249,5.7774262,4.1419253,7.895992,5.686164,7.7163315
metformin,Bortezomib,SK.OV.3,urogenital_system,-48.32946192,-55.45283,-63.38829,-51.154808,-64.62063,-49.298496,-60.93617,-51.043514,-48.525295,-47.049923,-46.508785,-40.57512,-59.5487,-55.49998,-54.97297,-49.736282,-59.818333,-37.011154,-51.787834,-59.745834,-62.380444,-67.22502,-51.205296,-46.994556,-50.78544,-69.0539
metformin,Lapatinib,SK.OV.3,urogenital_system,-12.95598852,-36.657143,-23.120085,-44.20158,-19.86476,-19.942404,-30.868994,-30.339022,-34.481197,-16.075937,-42.090683,-36.785248,-25.1157,-22.000805,-22.861967,-39.522434,-41.936832,-47.98356,-28.048956,-26.171497,-23.963802,-47.21546,-30.84997,-18.293192,-30.376612,-19.19533
metformin,temozolomide,SK.OV.3,urogenital_system,-10.92263956,-13.571148,-15.986093,-24.180977,-3.555917,-8.386479,-5.946122,-4.399243,2.8270392,-4.2620864,-7.140928,-1.2683713,-4.931838,4.0417175,0.052627206,-5.74704,-0.45755062,-6.9929585,-7.7147007,-1.5545164,-0.43931812,1.3763862,-3.5373976,0.24458447,-4.933426,-7.114241
methotrexate,Erlotinib,SK.OV.3,urogenital_system,3.935917757,-0.2366832,-2.0736752,2.0506198,-6.2786803,-0.083824635,1.6787741,-1.176617,4.573227,-0.3799685,0.95298946,2.960999,3.3102834,4.3760023,0.4914436,3.8270438,2.5863512,0.87370116,1.1101336,3.342844,-1.5716288,-6.253081,1.8950915,-0.42521548,-0.4978338,-4.079891
methotrexate,Niraparib,SK.OV.3,urogenital_system,4.897594663,-14.3706045,-3.4339023,-9.656954,-14.645663,-7.362209,-27.670105,-2.8375227,-7.8998737,-6.3440847,-3.8314543,-12.936353,-3.1806505,-10.475453,-28.222685,-4.009964,-24.058544,-13.498946,-24.208868,-13.554812,-4.5464234,-10.646601,-1.3226268,-25.564217,-15.946007,-4.647984
methotrexate,MK-5108,SK.OV.3,urogenital_system,6.204492167,3.0984743,1.1418271,5.2667503,-0.48066655,1.1489238,-4.868512,3.5713398,-7.9901047,7.0208774,3.2859313,2.315913,2.8161097,1.3215054,6.0306444,-1.2448516,-14.5245285,-7.0478435,2.2071023,-0.89829665,3.4955637,-4.141762,1.576543,-30.72518,-1.3761722,0.4253643
