Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
5-Fluorouracil,L-778123 free base,NCI.H23,lung,1.629075515,-1.6115706,-0.4764274,-1.5347196,-2.544843,-1.7483146,1.1953347,0.6402574,-2.0661812,-5.591962,-4.554564,-2.2689164,-2.0621777,0.025679886,-0.7376527,-2.97401,-6.072325,-2.3480885,-0.43667334,-1.3944135,3.5223927,-2.4804332,-3.054733,-0.31400388,-2.229736,-5.018441
5-Fluorouracil,MK-2206,NCI.H23,lung,1.121565633,1.4456013,1.1457582,-1.1757468,-0.20865732,0.02282494,4.200305,1.9539278,4.189612,0.7874678,0.43003327,3.4154649,2.7526636,0.14971441,0.16823205,1.4820544,-17.886906,2.30504,0.94033283,-1.2229743,0.55952835,-0.36765924,-1.2873152,0.053937256,-1.9141922,0.40232807
5-Fluorouracil,Sorafenib,NCI.H23,lung,-3.702039082,-7.6967854,-2.2844985,-6.8624463,-8.516312,-4.981754,-8.540722,-3.3344753,0.56837237,-1.9935927,-4.830506,-2.1378136,0.6198831,-2.3002083,0.58981436,-6.4866815,-20.454626,-9.173109,-10.177821,-7.507677,2.3967092,-3.65626,-13.058328,-6.7048807,-8.737569,-3.7253387
Veliparib,Deforolimus,NCI.H23,lung,-11.70507692,-8.373654,-1.7984929,-16.58153,-3.794121,-7.0892396,-6.465542,-6.020073,-33.10375,-7.026409,0.18702522,-0.65561515,-27.85377,1.6312782,-8.772141,-3.2963989,-5.171062,-12.650137,-10.5496855,-1.4522111,-14.040563,2.4788582,-3.862372,-3.7763243,-3.2777846,-7.1699324
Veliparib,Eloxatin (TN),NCI.H23,lung,-15.04048123,-21.889204,-13.442577,-14.871796,-12.756367,-11.13682,-3.1600595,-16.668648,-20.205927,-7.530877,-9.94433,-12.180935,-10.296802,-13.126906,-8.867917,-12.008128,-12.857644,-6.914625,-15.285187,-8.288458,-15.583345,-10.039593,-17.831646,-12.021132,-11.4346285,-13.990811
MK-1775,Dasatinib,NCI.H23,lung,8.146478482,2.2467716,7.0169544,3.0858028,9.531999,-2.7472553,1.8996445,3.1058936,-1.0314773,3.4084525,2.742328,0.4699488,5.573914,6.1465893,8.444543,9.300823,5.4517527,3.2764673,6.9402046,6.652094,9.735478,4.4824224,5.450409,-1.753344,1.3844647,-1.6422027
MK-1775,Eloxatin (TN),NCI.H23,lung,-2.307786386,0.9016658,-2.7381518,-4.63543,-1.0456462,1.4397124,0.63644713,-3.6375303,-4.5475335,0.50161564,-2.3264306,-5.1408987,-0.917643,1.5201555,-1.2282178,-3.284397,-5.758474,-0.29610088,-1.202922,1.0986221,-10.079131,-4.73385,-16.616026,0.5227022,-3.512893,-6.435695
Bortezomib,915019-65-7,NCI.H23,lung,-0.280687879,-4.96084,-4.792834,-3.190673,-2.397961,0.62998515,-5.936805,-1.5448514,-1.9879735,-3.8149483,-1.4885159,-8.460756,-3.9065034,-1.1676937,-4.8764615,-1.3411998,-1.692479,-2.4911017,-2.907998,-5.012044,-0.5059748,-2.500991,4.167418,-2.9617643,-6.294524,-5.2007995
Bortezomib,Dinaciclib,NCI.H23,lung,-5.298395898,-12.382796,-11.35521,-14.239192,-11.165701,-5.9923415,-15.875699,-9.064891,-9.365935,-9.81933,-11.939674,-3.88691,-19.836195,-8.74522,-16.713724,-13.125816,-3.0154977,-14.591331,-18.74988,-12.776491,-4.345422,-8.332456,-10.597351,-8.976868,-28.865416,-8.2429285
Bortezomib,Deforolimus,NCI.H23,lung,0.007646191,-3.966359,-4.293582,-4.5965915,-0.97378266,-3.796273,-6.479691,1.4332254,-12.956326,-0.8901087,0.27823636,-5.5573187,-2.6690242,-1.5404217,-0.19751832,-2.3627193,-6.60531,-0.69931865,0.17379034,-4.0054297,3.8326755,-9.4920435,4.3328953,3.3041108,-6.6208405,-0.32109284
Carboplatinum,Bortezomib,NCI.H23,lung,-1.420083569,-26.801287,0.9077437,-0.96258694,-3.466308,-4.4156604,0.15291266,-2.3844378,-4.414374,-7.5954227,-0.27910414,-1.2095087,-8.519296,-6.069415,-11.19518,-4.4720173,-3.384196,-7.090907,-1.5473827,-3.4765089,6.4279747,-1.4125744,-11.028644,-7.358096,3.0611513,0.16513464
Carboplatinum,Dinaciclib,NCI.H23,lung,-2.659758783,-3.564442,-4.76096,-3.1973186,1.2149072,-1.3531594,-0.86833286,-6.664896,-4.661375,-7.291696,-4.102274,-4.7949705,-9.283173,-0.4871294,-7.21962,-2.3323212,-3.2733262,-3.8190892,-2.8636923,-4.470139,0.2557394,0.22085223,0.047549434,-3.7337322,3.5690553,5.0102015
Carboplatinum,geldanamycin,NCI.H23,lung,-2.750112688,-5.559243,1.110504,-1.4701642,9.218918,-0.9195367,2.7555287,-1.7252686,2.6270561,-1.2598372,0.5138938,-2.5744188,-4.980306,0.003717557,-0.48916426,-0.63918614,-4.969347,-6.2778544,1.6177901,-0.0967972,-1.6307161,-1.5073254,0.031363435,3.5678372,3.2049217,0.7256195
Carboplatinum,Sunitinib,NCI.H23,lung,-5.265507721,-0.09919305,1.2414914,-9.376324,0.23677209,-2.8813443,-8.801561,-1.0497564,-7.7778206,-1.7979761,-3.0383847,-7.6140165,-4.02679,-0.44587144,-3.7793624,-0.8167082,-5.1602244,-5.6050663,-5.1074443,-3.5395863,-4.8358026,1.6594647,-2.0316412,-1.376513,-6.735559,4.12017
Carboplatinum,temozolomide,NCI.H23,lung,-12.41888556,-0.23435795,-9.783359,-6.7470036,4.3119035,-9.0764065,-6.713939,-2.950378,4.0798655,0.4760568,1.7483097,-2.8447137,-1.2268708,-2.442217,-4.059792,-4.7594895,-8.182837,-3.0319881,-1.9544153,-11.984474,8.125424,5.4568276,7.257804,-2.4212592,4.2880945,1.2856648
cyclophosphamide,Sorafenib,NCI.H23,lung,-17.79890639,-24.694439,-24.534344,-21.687365,-20.748062,-23.338455,-29.329575,-18.42197,-14.42546,-27.719965,-24.62893,-22.188604,-25.729038,-21.799562,-47.33045,-32.358673,-16.828577,-21.85291,-22.743217,-21.74278,-20.705338,-28.494757,-24.943148,-21.131636,-19.916216,-20.316055
Dasatinib,891494-63-6,NCI.H23,lung,7.831224563,-3.8649845,0.9674301,-2.9087138,-1.222248,-3.890718,0.32317215,5.118416,-1.7493614,2.2699888,-1.008062,4.8480606,-1.7879834,6.5449624,2.1408277,0.52782863,4.5138717,-2.7850037,-5.1778903,-0.36536294,11.340561,-2.6100035,-1.2894634,1.0194696,-2.661499,3.4252818
dexamethasone,Dinaciclib,NCI.H23,lung,-38.31784086,-37.120106,-43.79437,-39.78619,-22.002659,-36.740974,-39.917416,-24.707216,-47.902237,-32.284767,-35.32824,-33.811146,-48.712788,-62.35978,-43.199604,-39.570747,-37.161133,-35.420166,-45.177864,-52.856575,-45.83171,-36.504456,-40.63029,-34.845985,-34.97494,-44.729343
dexamethasone,geldanamycin,NCI.H23,lung,-30.16724362,-29.74979,-30.47342,-35.235977,-22.825027,-28.95203,-36.560966,-36.50243,-21.041058,-30.39513,-28.95912,-35.56091,-16.687304,-39.325924,-27.99899,-22.963621,-37.241665,-31.387,-28.341234,-28.104227,-27.97915,-32.04133,-24.625967,-18.172754,-36.5239,-33.28856
dexamethasone,Deforolimus,NCI.H23,lung,-6.710764423,-4.528894,1.961046,-22.357264,-0.021328863,-9.09616,-29.3514,-16.610508,-32.01623,-34.03709,-1.1361923,-13.372789,-36.432125,-13.106247,-40.253025,-4.3993807,-15.609099,-18.566595,-8.137511,-15.055692,-6.988356,-3.249332,-5.4926558,-0.72385275,-12.433587,-19.309128
doxorubicin,Bortezomib,NCI.H23,lung,-1.76017436,-14.310365,-8.866619,-19.405525,-5.0950813,-5.3558187,-7.005067,-7.3361487,-5.8894114,-6.968339,-0.714561,-5.48314,-17.313847,-5.3717294,-4.054851,-9.467599,-2.081648,-12.220472,-5.197675,-6.4273257,-5.076093,-0.16029327,-7.9349346,-1.387161,-8.409151,-5.664864
doxorubicin,geldanamycin,NCI.H23,lung,-2.724200388,-1.6431025,-6.1684537,-9.536737,1.008445,-7.9245143,-6.9564457,-3.8464382,-4.941052,-4.8431277,1.9368544,1.4521986,-10.519408,-5.4884653,-4.64491,-8.0632,-10.4633465,-11.977319,-2.8038273,-1.8837194,1.8130472,-0.21428823,1.0695223,-3.2443302,2.8675163,2.15385
doxorubicin,391210-10-9,NCI.H23,lung,1.505993023,0.9436655,0.5613465,-11.173972,3.1175976,-0.35144028,2.0226493,3.0656605,-1.7622262,-3.2263048,1.2846234,2.2817702,-2.1378334,1.4659367,3.937484,-2.4922483,1.5319148,-1.6504824,1.9138821,-2.1204956,-0.86591774,3.6286485,1.9249817,2.2334025,12.555747,6.422091
Erlotinib,Veliparib,NCI.H23,lung,-25.40816155,-24.903803,-19.708334,-26.8296,-24.604342,-19.48748,-24.068285,-22.992764,-28.337383,-22.70293,-14.802982,-21.19228,-14.462322,-20.165743,-18.60896,-14.195629,-20.266674,-17.153612,-27.103138,-19.239609,-21.423832,-17.447733,-5.8478465,-14.681707,-22.686083,-15.219254
Erlotinib,Bortezomib,NCI.H23,lung,-2.381623303,-5.0926123,-6.051828,-5.6406183,-5.893916,-1.9427141,-11.1708,-8.555595,-22.96342,-4.5392566,-9.956756,-4.8909993,-2.6233356,-2.5346336,-2.2461197,-9.297168,-6.94635,-5.205662,-3.5191724,-3.5983548,-2.409938,-12.250341,-2.280143,-0.69964385,-11.46014,-3.3790019
Erlotinib,Deforolimus,NCI.H23,lung,12.14296196,4.8859334,12.190929,10.39089,15.001275,4.459213,8.171115,3.3324134,5.7437496,12.7359495,11.181961,9.295007,8.178013,11.500754,10.743579,11.578073,5.5753202,8.759312,11.186603,9.916748,6.957662,7.1266747,11.285982,9.28282,12.775807,8.008486
Erlotinib,891494-63-6,NCI.H23,lung,1.373612872,-2.782405,1.1042879,0.5522825,-2.6108851,0.38566977,2.5404778,1.5859442,0.004436033,9.283206,0.28832543,-7.911895,-0.038664732,5.5367475,-0.078934245,1.9009272,-0.8603319,0.1963481,-2.3158462,-1.7706243,3.8187833,-0.09714953,2.1651142,-0.45296812,2.441885,1.6900604
Erlotinib,391210-10-9,NCI.H23,lung,3.493861649,7.5146875,8.798431,9.030344,6.5454817,5.975551,10.028475,9.367622,10.429009,15.904723,12.015728,4.459235,12.260666,13.176157,10.068119,11.495281,6.539405,7.4151015,6.035746,7.6069574,8.587307,7.7015786,14.660388,7.6013517,12.175721,8.015712
Erlotinib,Sorafenib,NCI.H23,lung,-1.936563532,-4.5717025,3.6973715,-2.2701406,-3.8535762,-1.9469621,0.57778037,-4.6949263,-2.0894818,0.44414318,1.5181692,-0.40528142,-0.6540558,2.4994183,3.4656224,-3.2908661,-2.4852407,4.021314,-5.367276,-0.4164446,5.803449,1.1201016,2.1617558,2.8462942,0.5864275,0.4097327
etoposide,Bortezomib,NCI.H23,lung,-3.64333102,-40.629597,-29.87608,-16.73639,-38.306267,-20.997963,-33.634396,-49.687355,-51.214695,-43.806633,-47.5075,-32.008278,-32.17793,-44.350826,-63.343575,-49.553097,-10.637129,-21.843113,-34.40807,-26.29509,-29.473724,-43.686337,-28.071411,-30.788359,-19.173841,-45.52886
etoposide,Lapatinib,NCI.H23,lung,-51.4840378,-31.848753,-43.28851,-12.244728,-23.549858,-16.903656,-34.38324,-34.2116,-45.729496,-22.477907,-25.833593,-53.916798,-24.913664,-16.423086,-21.194117,-26.915462,-17.486479,-34.53924,-35.00777,-23.149492,-10.410062,-30.50482,-27.936304,-22.455212,-33.17105,-15.909694
etoposide,391210-10-9,NCI.H23,lung,0.363483748,-20.534792,-20.719355,-18.816143,-10.470033,-18.014122,-1.0287048,-29.588867,-25.89453,-53.191475,-37.428898,-55.909233,-31.117342,-26.986225,-58.271664,-59.545208,-12.286451,-17.940536,-24.23568,-8.105097,-33.753265,-38.94381,-14.636708,-36.80358,-14.017083,-21.14448
geldanamycin,Dinaciclib,NCI.H23,lung,-3.649308414,-4.5017715,-3.0012817,-4.9713345,-4.188782,-4.6600156,-11.165053,-10.736594,-4.862161,-8.579606,-8.368649,-14.889051,-14.483917,-4.9825983,-9.591248,-9.592693,-11.232389,-13.319122,-19.286446,-13.485874,-9.040632,-7.8923497,-5.050746,-1.2353779,-17.949574,-2.870151
geldanamycin,891494-63-6,NCI.H23,lung,-2.567005104,-7.467577,-4.30141,-1.6653262,-4.0164576,-1.7885048,-9.332211,-16.52273,-2.2925224,-7.8596144,-6.1543303,-15.344378,-2.9373744,-4.7660084,-5.9339304,-9.961941,-12.918799,-6.564874,-11.794607,-4.6986513,-1.8979616,-7.207183,-3.0604386,-2.1565628,-6.3575845,-14.28567
geldanamycin,Eloxatin (TN),NCI.H23,lung,-5.203840949,-0.67467624,-8.126629,-3.8081682,1.2877853,-1.2716578,0.80339295,-5.6578407,-2.9046261,-2.0171561,-2.8739836,-3.796899,-5.2981353,-1.7186587,-2.8979814,-3.5283587,-11.233376,-2.820793,0.6462643,-2.2347736,-1.6627939,-3.6798308,-1.7775896,-3.5159793,-5.1223764,-5.049214
gemcitabine,Bortezomib,NCI.H23,lung,-0.329741246,-5.591694,-0.71090895,0.13904025,-0.75145197,-2.0159383,-3.0527527,-2.7811747,-6.2303414,-2.6921442,1.615962,-4.5031734,-5.676267,-2.3437457,-4.6102114,-4.6587315,-4.814064,-4.201302,0.11161973,2.2214744,-1.7226661,2.1185322,-2.7010252,0.35083282,-1.2559448,-14.897872
gemcitabine,geldanamycin,NCI.H23,lung,-3.301822128,-0.17310503,-5.8893514,0.19809414,0.20875254,-2.8831184,-1.647137,-3.8439195,-3.9003453,0.6047145,0.9432977,-1.3279744,-5.220786,-2.9190836,-3.1702125,-1.9765713,-14.204017,-2.909728,0.97784114,3.4113646,-2.7353232,-1.662032,-5.29882,-0.4696716,4.2004266,-5.7039785
gemcitabine,391210-10-9,NCI.H23,lung,1.885670469,0.80195767,6.725444,2.1214125,2.340772,0.33761272,4.6066093,3.12897,-3.0384383,0.55909353,1.1689304,1.4579324,1.8600688,2.060298,-0.38844004,-2.0415246,-2.4241657,2.6573694,1.8601389,4.6138864,-2.7109518,3.626178,2.19286,4.2809725,10.02964,6.2646766
L-778123 free base,Bortezomib,NCI.H23,lung,-5.515011895,-4.490071,-4.6112385,-3.1020637,-3.2426023,-2.1977193,-3.4603853,1.3815032,-7.6801543,-6.8685465,-0.39281994,3.2723217,-6.6691103,-3.4456196,-5.362631,-9.508307,-9.918463,-3.3632002,-6.3881955,1.1691449,-7.0364556,-2.8661115,-2.5415556,-2.3576035,-1.2758262,-6.73177
L-778123 free base,MK-5108,NCI.H23,lung,-5.794451944,6.062654,4.969609,1.7034674,2.4354982,1.5053154,3.831228,-1.960542,-0.2081697,4.490198,1.972048,-5.173272,5.67289,5.382665,3.3895214,0.89589995,0.052975282,-2.63719,-0.016604193,1.4688355,2.204869,-1.1714087,5.3685203,-5.586576,2.574974,6.0230846
L-778123 free base,Eloxatin (TN),NCI.H23,lung,1.512112143,-1.8532103,-0.030685313,-0.5432241,-5.496685,-1.7582048,4.0879974,-0.21462351,-6.3948607,-0.6850015,-2.8239422,-1.0183722,-2.0939457,-1.4766327,0.9844597,-2.1971278,-2.859951,0.41317558,3.1217957,0.034016024,-2.4867985,-1.0032732,-3.6554816,1.5226243,0.7111825,-2.48311
Lapatinib,915019-65-7,NCI.H23,lung,-2.40072704,1.2874715,4.8180923,4.8165584,-0.22190991,-0.6213324,3.9719338,-1.6856809,2.218175,-1.1722836,4.825295,-1.5782461,1.2793827,1.3265153,2.3546576,1.2660755,0.67402315,3.3029397,6.1006794,3.4322352,0.77354586,0.7844442,0.8907017,2.7970598,8.014013,-0.654153
Lapatinib,Bortezomib,NCI.H23,lung,-11.04449647,-7.685094,-7.4687886,-7.1679444,-5.2460656,-5.9302044,-7.490906,-7.2450547,-18.227623,-6.962689,-10.42083,-18.704525,-9.079874,-3.935993,-7.1042485,-13.317889,-10.689559,-10.421827,-1.879087,-7.956466,-2.0701232,-8.252432,-4.468637,-4.7562604,-5.3918114,-10.172407
Lapatinib,Eloxatin (TN),NCI.H23,lung,-4.309546297,-2.0467558,-2.2039175,-1.7125888,-5.4214206,-1.4473642,3.3703568,-3.9625278,-6.715391,-2.357238,-4.120345,-5.8006372,-1.37056,-1.3851552,-4.742146,-4.7004466,-3.3234663,-1.7948755,-2.8393426,-1.8145568,0.7475504,-5.378957,-7.0896564,-3.3125634,-9.812936,-5.328329
Lapatinib,391210-10-9,NCI.H23,lung,-1.448850205,4.5468597,3.9952302,5.649779,4.8376837,3.2030382,8.178335,-3.0265708,3.508846,5.234149,8.769437,2.6168818,10.134593,0.35533762,-2.5299203,6.077837,-2.1034286,4.2963862,8.035062,4.6299105,-1.7043152,3.9353526,1.9719726,4.5811114,8.974983,3.0242603
metformin,Dasatinib,NCI.H23,lung,-7.92034465,-18.127636,-10.225126,-14.400911,-9.215899,-8.563346,-5.732869,-13.7644615,-7.0026093,-6.3838983,-6.9785852,-19.313377,-9.118521,-15.501205,-7.6371536,-11.393864,-16.091915,-3.518814,-14.633634,-11.836861,-10.420481,-6.9402766,-13.025089,-19.730171,-5.101735,-5.2513404
metformin,Erlotinib,NCI.H23,lung,-14.18137731,-13.634414,-8.304644,-26.78599,-18.27746,-6.454779,-11.6298,-18.527231,-8.0471115,-15.036721,-7.649315,-11.756466,-9.177248,-16.87807,-17.392065,-13.345866,-17.024675,-7.881841,-15.657117,-12.152607,-11.71226,-9.2034,-20.030436,-15.751245,-13.133979,-6.8829093
metformin,Niraparib,NCI.H23,lung,-14.36310341,-11.934403,-7.8411903,-13.872859,-12.33599,-12.753624,-4.055329,-18.442997,-6.270638,-20.71342,-12.014323,-11.005426,-5.8352227,-12.359872,-7.131717,-4.577981,-6.725007,-7.888674,-4.5086994,-7.351147,-9.016086,-12.897546,-5.4290833,-8.776612,-12.022219,-12.110428
metformin,Deforolimus,NCI.H23,lung,0.901753681,-8.5795765,-4.6749935,-8.476902,2.9946573,-4.7769556,-12.704096,1.4474365,-11.445912,-5.650422,0.8446921,-2.9934957,-11.172364,-1.1369784,-31.308952,-4.555809,-8.898974,-10.85452,-16.982544,-3.8678014,-14.581407,-15.964992,-17.733004,1.0029657,-8.619234,-3.9688873
metformin,Sunitinib,NCI.H23,lung,-21.55312961,-19.17488,-13.674092,-28.225395,-19.205574,-11.454437,-13.452895,-13.684525,-16.124748,-10.810138,-12.239205,-28.219212,-11.974982,-13.898625,-14.812056,-21.375147,-8.825321,-14.9397,-10.2900305,-7.8564706,-9.2679615,-16.436428,-11.47031,-12.809401,-16.148237,-13.115848
methotrexate,Dinaciclib,NCI.H23,lung,-0.008891478,-1.4559926,-5.6239367,-6.736483,-3.7236392,-4.031409,-0.7781893,-8.585001,-4.523126,-4.054489,-4.0827627,-2.0641792,-11.262972,-6.7983365,-7.097501,-4.4003563,-9.526666,-2.9462957,-15.458648,-5.3537145,2.901937,-3.9918194,-1.2214146,-2.6035867,-4.900178,-4.328095
methotrexate,Deforolimus,NCI.H23,lung,0.034335866,-0.2762052,-5.899243,-3.1683543,-4.0418653,-8.276948,-3.8201637,-2.6009066,-2.7055044,-1.3930597,-1.5407758,0.4471916,-3.6991,-2.788776,-2.7984126,-0.66670835,-15.684493,-0.34245336,0.95673263,-3.57464,0.89827466,-0.124750786,0.64100695,0.7182479,-12.713378,-2.886735
mitomycin C,MK-2206,NCI.H23,lung,5.993471729,2.758526,3.0673168,3.7279937,1.2895252,0.3934299,1.136399,9.645556,1.471926,2.372964,4.1658173,-0.3237978,-4.8240633,-1.6828312,-0.6706819,-0.5935308,6.1035075,3.4311953,1.9425626,3.427038,6.2245584,1.5804342,4.0783854,-1.0496256,-0.22832891,2.823273
mitomycin C,MK-5108,NCI.H23,lung,2.944135759,6.435415,2.2355654,2.0205693,4.771053,1.4462208,-0.95608044,3.4740622,0.6624789,0.42429358,2.5796518,-2.4567103,-0.16311887,-0.45319194,1.4382459,-1.0542338,2.7304103,1.6684552,2.1822968,-2.758845,3.7918484,0.8436773,1.2546113,3.2731364,1.218934,3.2855694
mitomycin C,Sunitinib,NCI.H23,lung,-1.585019743,-2.914183,2.726249,-9.686195,-7.010139,-5.3677893,-12.102187,4.274944,-8.528506,-2.7504199,-7.5562563,-14.256664,-2.623359,-3.9064205,-11.529766,-2.6984787,-4.7265906,-10.242981,-5.369293,-2.5322504,-7.2374134,-5.0453153,-8.886004,-5.327287,-10.160171,-4.8104243
MK-2206,Dasatinib,NCI.H23,lung,13.1551928,6.777859,8.084265,1.7227801,7.1629796,2.7576637,5.3660545,9.751652,9.87937,-1.0820372,6.5393977,9.951009,0.2528733,5.5474334,9.252237,12.257152,8.150803,5.054283,5.9298406,11.698887,8.402956,3.2908828,7.837782,7.66816,9.159758,8.775313
MK-2206,Eloxatin (TN),NCI.H23,lung,-6.530630887,0.29806566,-0.07684792,-3.4302013,-4.9022884,0.17939064,3.979257,1.7707282,-4.703468,-0.37079683,0.040230434,-4.643721,0.121234745,-0.45427814,-3.0621202,-0.48597777,-6.777448,0.096249215,-2.2193596,-0.6306396,-6.1890774,-3.912288,-5.4851265,-9.698181,-2.168181,-2.7411485
MK-2206,7-Ethyl-10-hydroxycamptothecin,NCI.H23,lung,4.322925825,5.7505226,7.0107117,4.0369887,5.722706,3.3597014,8.355661,2.313316,5.0399866,0.76315254,2.5154576,4.6587257,7.1786456,3.961643,-0.124738686,1.145965,-1.4914933,5.2617,1.8093989,9.271675,-3.1512673,1.3926439,3.9944394,1.3972822,5.4965124,4.1004996
Niraparib,Veliparib,NCI.H23,lung,-20.24712065,-11.652973,-8.716773,-12.100626,-15.421464,-12.028555,-11.1736965,-16.636234,-15.723655,-4.494706,-14.215296,-10.546371,-5.6749697,-8.250728,-16.580389,-7.436117,-14.708519,-18.010443,-14.260511,-9.661664,-7.477395,-11.735125,-11.08693,-5.539382,-12.926942,-15.653093
Niraparib,MK-2206,NCI.H23,lung,6.718928247,-0.5758769,1.4312534,-1.510095,3.6668775,0.6851384,-10.340687,0.84841293,-0.68080425,-2.5460763,1.7973845,-2.9062078,-1.260808,0.838243,-1.6998637,0.53789663,0.44877625,-1.1123804,-1.9046508,1.1164532,2.2792778,0.7116185,1.0166827,-6.2760077,3.2175508,1.2023755
MK-5108,Veliparib,NCI.H23,lung,-26.51514661,-19.153683,-16.800804,-14.967923,-24.425673,-12.386985,-8.981713,-18.968515,-22.914072,-8.685181,-10.32518,-22.003344,-6.1349196,-18.841238,-4.358759,-14.640876,-15.278554,-14.763965,-18.724909,-16.51273,-18.946045,-14.618282,-15.201253,-14.936653,-9.696814,-24.063974
MK-5108,Bortezomib,NCI.H23,lung,-3.242537923,-4.84053,-5.2297564,-6.0544863,-2.5146914,-3.859275,-5.953933,-1.8587104,-3.056573,-2.9210443,-2.3433177,-1.09239,-8.287949,-1.421976,-1.0996251,-3.6226854,-6.0032716,-5.0559187,-3.2160091,-2.5918248,-8.231591,-6.1662025,-0.67118627,-20.17711,-2.8711908,-2.3817277
MK-5108,891494-63-6,NCI.H23,lung,1.236052795,-5.047507,-0.5797105,2.2957335,0.52049917,1.9215362,-0.19378513,-0.30958945,-4.3856707,-0.38238722,0.76434845,-4.183301,-0.8601968,-0.81992674,-7.0314946,-2.3867333,2.4834788,-0.84966123,-2.495661,0.29224035,0.24380225,-4.8503313,-3.2619123,-11.536213,-5.1365943,2.087203
Deforolimus,915019-65-7,NCI.H23,lung,17.6309398,7.226312,10.648942,9.982374,12.472828,10.554778,10.205323,6.0698004,7.975748,10.92903,9.051712,11.42158,8.127953,11.088979,10.696346,6.739183,11.299078,11.591119,10.596657,13.2333765,9.205857,8.591848,8.625628,11.904857,6.146429,9.287492
Eloxatin (TN),Sorafenib,NCI.H23,lung,-13.50487417,-13.3642645,-8.92674,-11.092039,-10.764771,-5.3996816,-9.457169,-12.858671,-11.615783,-13.376049,-9.351462,-10.279204,-7.3758535,-10.130687,-7.4151216,-12.038275,-14.102599,-6.50594,-9.001287,-8.700755,-5.209944,-8.366791,-23.775215,-15.294512,-12.472649,-5.200524
paclitaxel,MK-1775,NCI.H23,lung,0.50862381,-6.2442384,1.6864903,-12.158209,-0.63102776,-5.065254,-0.35354224,2.1070492,1.7262882,-9.4223175,1.8162262,-9.629496,-1.181633,-1.8892082,-1.3746206,-0.5843326,-8.628349,-8.660975,2.8602374,-0.11032702,-8.661619,-1.1598586,-3.280033,1.2937067,-1.9649713,-0.84875053
paclitaxel,915019-65-7,NCI.H23,lung,-3.764804056,1.1067172,4.1580544,-0.29798535,1.2310516,0.6062117,4.1235323,4.4857583,1.6177326,-3.1844623,0.79032403,-7.8711934,0.5090385,6.5269866,-0.4266781,2.5511467,0.9422106,-9.122546,3.4570572,1.4988345,-0.33380204,2.5990412,0.9752103,6.7059026,-0.35454294,1.608314
paclitaxel,Dinaciclib,NCI.H23,lung,-3.361928674,-8.5556,-6.230875,-10.052636,-4.746761,-15.6057825,-0.72088164,-1.8836764,-8.831402,-9.172352,-1.7555885,-4.176592,-8.805604,-10.196415,-3.9896135,-4.31351,-7.928846,-22.856848,-7.904521,-7.3173676,-2.1922197,-2.9359703,-3.0877724,0.38759166,-0.76405346,-0.38398477
paclitaxel,Lapatinib,NCI.H23,lung,-4.20883891,-2.0263102,1.146201,-0.2531256,-3.4109783,-0.51551175,5.1459827,-2.6000826,1.1875964,-1.9153974,0.115786955,-5.5599723,-3.376932,-1.329066,-5.6768475,-1.5483111,-4.434019,-5.558683,-1.6949302,2.419413,1.626047,-2.66022,-3.0566137,-1.8728044,1.3539379,-2.707131
paclitaxel,Deforolimus,NCI.H23,lung,2.278838751,-0.20817874,3.085124,0.26558736,-2.4870317,4.19777,6.31784,1.6849282,0.991369,-9.151925,-4.308749,-6.37258,3.4444838,2.7811944,2.4501975,1.2243576,1.0424567,2.7513516,4.380568,-1.3075873,2.6920002,0.7810416,2.4650931,8.026812,1.5744421,6.0870223
