Drug1,Drug2,Cell_Line,Tissue,SynergyRank,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,RankBoost,BIRRA,RRA
paclitaxel,geldanamycin,NCI.H520,lung,3701.5,-8.290817,-4.0770783,-4.083455,-3.536753,-4.787141,-0.9706011,-4.582768,-8.954658,-4.2613573,-2.155389,-2.183367,-7.7158637,-5.3220677,-8.067028,-10.034115,-1.6855093,-11.060074,-1.5613438,-7.8338437,-2.9983656,-0.6410282,-1.8927153,-4.6208286,-3.5507176,-3.1527636,3371,3195,3312,3280,3312,3195,3192,3233,3371,3324,3393,3154
paclitaxel,MK-5108,NCI.H520,lung,2047.5,-7.903942,-0.8063031,-1.5064846,-0.7169331,2.767171,5.75082,-2.6205227,3.2909129,0.6894714,-1.1387445,-10.987429,-3.1595259,-1.1531731,-1.5921007,0.3399005,4.2581086,-4.9156423,-1.5414473,-4.7701488,0.11883664,-1.7718037,-2.6220636,-5.137386,0.99544746,-1.9749341,2546,2749,2549,2594,2549,2749,2768,2601,2546,2543,2526,3198
391210-10-9,Dasatinib,NCI.H520,lung,4669.5,2.53249,5.916058,5.6998916,0.2738257,2.358087,-0.22979519,4.72286,4.7304783,1.606077,8.845738,7.673485,3.950639,3.6768491,1.2674743,3.494333,0.9860519,2.1375098,6.300393,4.4352303,4.3257174,-1.2590128,-2.9970322,3.4184048,3.583308,3.980727,1165,1245,1169,1177,1169,1245,1245,1068,1165,1157,1075,1482
391210-10-9,Dinaciclib,NCI.H520,lung,5249.5,-24.734211,-31.94722,-26.44625,-19.29476,-19.292662,-23.858376,-11.247418,-17.988209,-29.500685,-25.93895,-8.400739,-31.758337,-24.994102,-37.20448,-19.697968,-26.991665,-32.321106,-26.670654,-27.910221,-33.230587,-25.439331,-35.055325,-21.543163,-32.410072,-40.73837,5096,5072,5088,5083,5088,5072,5072,5112,5096,5086,5144,4955
391210-10-9,Sorafenib,NCI.H520,lung,655.5,1.8187968,2.6325889,5.0905075,6.719479,1.9132936,-2.5069056,-3.0684605,0.4103646,5.440897,7.0672994,5.3014855,3.012484,3.4300048,-2.5568118,-3.4221442,7.494294,3.3764613,5.2224574,2.2624166,-0.3908222,-4.3966,-0.59297657,1.2862742,-0.5375528,4.0640073,1544,1758,1540,1626,1540,1758,1757,1473,1544,1533,1529,2128
Sorafenib,891494-63-6,NCI.H520,lung,521.5,7.4236536,2.5328226,2.6388304,5.6992188,3.7771792,3.2269957,5.798828,5.7486954,4.343552,3.5410976,3.483817,3.603869,2.219831,-2.524671,-2.2265294,2.3186467,8.762455,6.5008774,3.145956,0.4027113,2.493058,2.1148786999999998,6.90589,4.4741583,3.3555157,1074,1089,1088,1085,1088,1089,1100,1070,1074,1083,1108,1204
Sunitinib,Veliparib,NCI.H520,lung,4501.5,-18.24006,-15.221416,-14.397585,-12.052267,-15.466222,-11.948091,-19.69185,-9.297333,-16.509737,-15.430098,-7.8950524,-7.164908,-2.127423,-26.060724,-23.121042,-16.96762,-8.731148,-23.674217,-10.936445,-10.674945,-6.3153334,-9.636304,-15.811872,-5.796746,-12.199051,4397,4352,4377,4366,4377,4352,4348,4322,4397,4381,4449,4685
Sunitinib,Bortezomib,NCI.H520,lung,2965.5,-2.2168407,-4.891076,-4.194974,-3.7866478,-6.980483,-5.8141947,-1.0430838,-9.795674,-5.292077,-2.1465623,-7.566018,-4.5600853,-1.2195051,-5.47027,-5.9413123,-3.830617,-7.136291,-4.250678,-4.3855233,-6.6918716,-3.7106333,-5.9814506,-2.0030084,-5.1617303,-3.9075727,3422,3175,3318,3265,3318,3175,3172,3334,3422,3318,3537,2967
Sunitinib,Erlotinib,NCI.H520,lung,397.5,2.9622903,6.2099714,5.509993,4.333682,3.7054832,2.2001412,2.6416404,2.9549155,6.044932,4.9201894,2.2743766,7.0259833,5.506121,6.41074,4.995558,6.591079,9.419603,0.7463145,5.928723,4.5337415,5.6759944,3.787761,6.6089983,3.0979705,-0.16757478,825,858,848,813,848,858,858,803,825,849,807,832
Sunitinib,Lapatinib,NCI.H520,lung,733.5,-0.13212328,1.2840481,3.3638356,1.3216877,0.39936954,4.364699,-1.3796128,3.0367541,1.7900833,2.652346,3.0400805,2.7595935,1.1169815,4.693567,2.3146887,0.92372334,0.5958537,0.24971843,-2.2458258,1.1749033,-4.5954666,-0.47212785,-1.0563613,2.533899,-1.1843574,1763,1562,1774,1710,1774,1562,1560,1842,1763,1771,1877,1727
temozolomide,Veliparib,NCI.H520,lung,591.5,-1.6688521,-1.7540462000000001,0.32359278,-0.058456693,0.7905833,1.5414201,-0.10454099,-5.0655766,0.3802173,-0.8936063,-2.09078,-3.0322409,-1.8297479,-2.5897422,-0.5901497,-1.7799135,-0.9544219,-1.7517015,-1.2394938,-1.0673379,-1.4808681,-0.9700273,-0.19388954,-0.67539644,-2.6895208,2539,2261,2494,2389,2494,2261,2268,2519,2539,2491,2653,2029
temozolomide,MK-2206,NCI.H520,lung,4753.5,-5.819693,-4.146834,-6.6511183,-21.957832,-16.23255,-4.6621795,-0.26213157,-5.712298,-9.1353655,-12.371053,-10.876434,-6.7277026,-15.205641,-10.724813,-13.4353895,-3.71797,0.9664022,-10.420504,-17.037014,-5.2141986,-5.945019,-9.697955,-11.044612,-13.740915,-6.5960946,3955,4008,3983,3991,3983,4008,4002,4027,3955,3983,3973,4153
temozolomide,Niraparib,NCI.H520,lung,2375.5,-26.758808,-21.059072,-26.996376,-18.448252,-27.13971,-18.068514,-13.984299,-21.647299,-22.766613,-23.440908,-19.00878,-23.703783,-19.026354,-15.34831,-12.309802,-17.06901,-23.145285,-21.218166,-22.421822,-12.952384,-15.109847,-16.309977,-17.753138,-13.272753,-16.452818,4804,4657,4759,4707,4759,4657,4659,4830,4804,4761,4839,5049
temozolomide,891494-63-6,NCI.H520,lung,3341.5,-9.911304,-10.418253,-8.788041,-12.988816,-14.483897,-7.297589,-7.372571,-5.7307644,-11.895118,-13.906608,-10.770079,-16.939003,-7.4503307,-18.312735,-11.3988285,-14.311368,-13.2575,-4.650272,-16.32982,-18.257,-9.026764,-13.822239,-10.373499,-3.4365058,-12.632874,4274,4132,4247,4188,4247,4132,4138,4267,4274,4244,4241,3928
temozolomide,Eloxatin (TN),NCI.H520,lung,4481.5,-21.006367,-21.858059,-28.667105,-22.251799,-28.505848,-16.642689,-18.860907,-18.03548,-15.997611,-25.595306,-16.017033,-24.452139,-18.470972,-17.44801,-16.89423,-16.118269,-19.413984,-16.96198,-22.089174,-25.49426,-8.316864,-24.022331,-17.50659,-19.802515,-16.64451,4837,4710,4783,4737,4783,4710,4708,4763,4837,4789,5145,4803
temozolomide,391210-10-9,NCI.H520,lung,2395.5,-9.343793,-13.784479,-7.758615,-11.827606,-3.1116166,-7.328522,-4.3298674,-16.68374,-2.4465344,-16.0649,-15.827239,-14.83869,-7.925514,-8.653509,-11.906398,-1.1202024,-9.846499,-6.979722,-6.9772234,-4.4771495,-4.4928837,-3.67297,-11.708019,1.1780727,-11.829121,3899,3954,3930,3937,3930,3954,3948,3985,3899,3925,3848,3828
temozolomide,7-Ethyl-10-hydroxycamptothecin,NCI.H520,lung,5625.5,-20.999546,-34.68832,-24.624239,-31.499153,-33.556236,-29.528091,-30.517986,-28.49195,-49.605362,-31.306358,-22.201334,-38.383335,-32.69176,-25.631926,-42.328995,-26.357311,-24.951618,-36.82593,-26.90893,-22.292646,-26.409706,-16.767996,-26.779207,-28.250935,-33.793835,5227,5204,5219,5202,5219,5204,5204,5153,5227,5215,5610,4801
vinblastine,915019-65-7,NCI.H520,lung,1091.5,2.6473672,3.123845,1.7600895,7.2972956,3.0100715,2.4542935,2.1011257,-0.5560192,4.3998017,4.5654755,1.5269582,3.204961,2.4586825,5.3655515,4.4607906,-2.05722,1.8811389,4.889002,-0.42168692,3.4596968,1.3423759,1.3458301,1.7039851,-0.54539686,5.418645,1335,1339,1352,1310,1352,1339,1309,1392,1335,1348,1354,1292
vinblastine,L-778123 free base,NCI.H520,lung,2267.5,2.9988194,-4.1183305,0.15890443,3.7279127,0.18937178,3.9518125,5.2512746,-3.5523603,-1.8797905,-0.90250576,0.055470992,-0.48592746,3.6043165,0.1697634,2.1653347,-3.9268207999999998,1.715631,3.535105,-0.7891542,6.674574,1.2907279,-0.30356258,-1.8016102,-4.4103394,6.164167,1863,2015,1855,1931,1855,2015,2001,2045,1863,1857,1784,1970
vinblastine,Vorinostat,NCI.H520,lung,2891.5,-2.391149,-1.3913813,0.8059281,0.44389078,1.2046838,0.28910553,-3.392395,-1.8345712,-2.3542664,-2.3972845,-0.37432933,-3.3148682,-1.3096545,-1.5524752,-3.1199577,0.5039635,0.87975043,1.1461238,-2.5421734,-3.0002625,-1.3116506000000001,-2.112292,-2.041061,-2.524553,2.5972445,2528,2248,2485,2396,2485,2248,2245,2737,2528,2489,2557,1710
vinorelbine,Veliparib,NCI.H520,lung,5409.5,-60.391407,-44.072147,-58.20829,-49.40983,-33.22394,-20.766857,-23.688498,-15.182564,-10.228241,-24.341936,-37.86011,-15.167673,-18.00914,-19.368357,-14.597333,-25.007256,-27.722906,-46.283062,-31.976574,-38.693863,-27.96402,-32.34303,-19.744284,-51.872887,-24.821579,5162,5338,5231,5310,5231,5338,5338,5162,5162,5246,4982,5660
vinorelbine,Dasatinib,NCI.H520,lung,2491.5,-1.6673908,-2.069189,-5.2862253,-6.165868,-2.0102823,1.764799,-2.1972451,1.8051437,-0.44269428,-0.622968,-3.452328,-5.8116083,-1.4098177,-4.278101,2.5500998,1.5089920000000001,-3.7718472,-5.643489,-0.23539439,1.9373766,0.5357931,0.9082083,0.587053,-3.4058232,-3.655253,2608,2507,2591,2558,2591,2507,2504,2668,2608,2595,2662,2312
vinorelbine,MK-5108,NCI.H520,lung,3757.5,-7.9090347,4.8348393,0.41512093,2.1623576,4.3715525,-3.1456342,-3.8527179,0.65053594,-5.1201177,-4.8304753,-13.122439,-5.5874352,0.18065393,-3.645855,-4.467667,-0.26180995,-5.2444744,-6.6505456,-5.557807,-3.3454912,2.2144814,-2.0659938,-4.652741,-5.0102406,-0.8463731,2908,3223,2930,3028,2930,3223,3210,3122,2908,2924,2724,3203
Vorinostat,Erlotinib,NCI.H520,lung,583.5,-1.6171149,3.4333456,-2.3654776,1.6069105,-0.5562876,1.2981184,0.98782426,2.2814772,0.08342183,1.3772068,1.6283875,-1.6484816,1.2612928,0.34884828,-0.68215877,0.17029013,0.34136042,0.7089365,0.8720849,0.77050984,1.9073172,0.2768892,6.0413523,-0.78989637,-4.173855,1953,1724,1923,1841,1923,1724,1742,1964,1953,1938,1925,1717
Vorinostat,Lapatinib,NCI.H520,lung,2455.5,-4.7462907,-5.448768,-4.6479354,-3.3261008,-10.655568,-7.5292544,-3.6288028,-9.425116,-6.421653,-6.7077236,0.72071934,-4.718388,-0.6801394,-4.344016,-2.196945,-4.6969614,-10.324089,-6.499081,-3.2006145,-3.3283188,-4.6089993,-1.9683816,-1.1584369,-3.2443833,-7.6105795,3386,3256,3333,3296,3333,3256,3247,3347,3386,3342,3460,3059
Vorinostat,7-Ethyl-10-hydroxycamptothecin,NCI.H520,lung,2407.5,-1.1476345,-0.271463,-0.28242186,1.371438,0.20670348,-0.2581229,-3.952798,-1.3162338,-0.13561177,0.9984789,2.1405401,-2.906949,-0.6071081,-1.6665784,0.088878915,-2.446569,-1.1018537,-5.4991493,-1.5488981,-1.7517447,0.4521645,-2.5231314,-0.98493916,-2.5489423,-4.0824122,2533,2311,2496,2412,2496,2311,2308,2533,2533,2496,2539,2178
Vorinostat,temozolomide,NCI.H520,lung,4295.5,-11.501744,-22.282501,-23.38912,-9.442152,-9.935229,-24.895014,-16.259441,-3.7180786,-18.723232,-16.169138,-13.430638,-14.504084,-20.737886,-24.266685,-18.146044,-19.845118,-24.744743,-14.668758,-12.891854,-14.569504,-15.003863,-9.49893,-16.77292,-13.380181,-16.551706,4595,4532,4571,4544,4571,4532,4533,4536,4595,4564,4544,4469
5-Fluorouracil,915019-65-7,SK.MES.1,lung,3639.5,4.319516,7.0948925,4.328559,5.2174563,8.168387,3.7713683,6.1823626,7.400673,5.781948,4.7693787,3.6736088,3.3290431,2.9852796,6.7661853,3.1547928,3.2221425,2.582822,1.8975573,5.6760864,7.2532887,4.5717387,2.2775223000000002,1.9701834,6.8290243,6.725151,777,704,816,748,816,704,709,825,777,811,777,564
5-Fluorouracil,Bortezomib,SK.MES.1,lung,2555.5,-1.1602702,-3.4084847,-3.3438902,0.21954621,-1.9485428,-0.48076293,-0.23970602,-2.615223,-3.0095122,-1.8016111,0.47627833,-2.358532,-3.2615418,1.1923366,-4.2264304,-0.23872672,-1.9981905,-5.786497,-2.0632865,-2.1664042,-2.2242217,-5.0540023,-1.8764874,-4.541959,-1.1679265,2811,2499,2758,2647,2758,2499,2507,2798,2811,2761,2930,2247
Veliparib,Dinaciclib,SK.MES.1,lung,5379.5,-44.474693,-44.653286,-57.02192,-37.304974,-41.395905,-49.84846,-33.59632,-50.071632,-48.802147,-54.282642,-35.39686,-44.785126,-46.496895,-47.790802,-56.676373,-49.286816,-56.59559,-53.23436,-46.23156,-41.120567,-42.6964,-47.884815,-40.912495,-50.159687,-51.246563,5600,5551,5584,5567,5584,5551,5552,5576,5600,5579,5611,5491
Veliparib,geldanamycin,SK.MES.1,lung,5165.5,-33.045166,-34.918785,-37.128036,-38.897034,-36.43407,-40.80016,-42.2019,-34.77386,-25.701893,-23.470907,-26.833885,-34.398098,-28.013334,-27.22371,-24.893288,-36.288094,-33.23864,-32.018955,-43.301376,-25.216288,-29.765554,-29.093256,-32.82866,-31.54087,-24.664618,5307,5244,5287,5260,5287,5244,5246,5280,5307,5284,5612,5250
Veliparib,topotecan,SK.MES.1,lung,5555.5,-25.31101,-26.08811,-37.267826,-25.893301,-19.164381,6.5383997,-22.11027,-18.49588,-21.006393,-24.71531,-32.719494,-30.825209,-13.552682,-6.1428113,-16.63288,-23.55609,-36.855473,-23.412222,-31.779528,-31.125051,-12.130166,-25.200075,-31.046124,-34.26951,-27.046875,4843,5009,4979,5010,4979,5009,5014,5006,4843,4983,4700,4985
MK-1775,Dinaciclib,SK.MES.1,lung,3861.5,-3.1137288,-4.4504957,-3.8492477,-2.4120305,-3.8872087,-3.628617,-3.8367214,-4.1274157,-0.5770581,-3.4173312,0.6552778,-1.9206399,-3.7542548,-2.4490786,-3.8475523,-0.21686552,-3.169754,-1.8710293,-2.4784317,-4.089636,0.37015197,-2.7741394,-0.83967155,-1.245075,-5.0919776,2972,2655,2885,2815,2885,2655,2653,3019,2972,2891,2949,2106
MK-1775,Lapatinib,SK.MES.1,lung,1939.5,1.0518864,0.9727658,3.8750122,4.404651,4.205073,4.150164,3.8114874,5.6680446,5.0209537,2.9587903,3.80855,2.6398993,3.9312816,5.2259774,1.8217704,3.647181,2.191387,2.7687874,4.816855,4.9098516,2.0737078,5.599397,2.6852503,3.8331501,1.9560475,1041,866,1094,976,1094,866,862,1072,1041,1096,1024,733
MK-1775,Deforolimus,SK.MES.1,lung,721.5,4.547742,6.3535533,4.5544577,5.00762,6.6452546,5.8980484,7.1729364,3.752222,6.71724,8.370109,8.179857,8.233058,7.202845,9.532259,6.108026,6.9264746,7.589798,8.611998,8.40374,6.5400047,4.5402527,3.612435,6.6433783,4.942037,8.113942,448,395,498,427,498,395,385,502,448,505,433,348
MK-1775,391210-10-9,SK.MES.1,lung,2535.5,0.4406535,-5.6483684,0.24704853,2.9261253,1.8346167,-1.0240766,2.0208182,2.1163049,3.3554747,-0.78658295,2.7054765,-1.1348953,1.1699914,-0.09273279,-1.1113687,3.999273,0.13964492,-0.010763587,-0.16624352,-1.898373,-1.9509926,-0.2950461,2.0183232,-0.13051835,-3.954414,2059,1992,2082,2020,2082,1992,1984,2120,2059,2068,2065,2250
915019-65-7,Sorafenib,SK.MES.1,lung,1949.5,0.3865007,-0.80429137,2.6845064,1.6490855,1.4805629,3.4283004,8.281957,1.6639227,6.0388045,4.6929817,5.0438232,-0.006056093,4.0515194,3.219798,5.909464,6.301529,3.0315099,1.2929176,5.8407493,7.78552,4.5280786,2.561658,3.9203393,4.215181,3.3243093,1049,963,1076,1023,1076,963,993,1108,1049,1081,1090,1048
Bortezomib,Veliparib,SK.MES.1,lung,5413.5,-34.271904,-42.88885,-48.640125,-38.706024,-45.927948,-37.49512,-49.82461,-38.838852,-47.381058,-27.089739,-33.788246,-38.93591,-37.13884,-29.001717,-30.12902,-33.52522,-51.43415,-31.187874,-35.351807,-25.791664,-31.880875,-40.761833,-40.93158,-42.064907,-24.586884,5433,5386,5412,5398,5412,5386,5388,5417,5433,5410,5613,5287
Bortezomib,891494-63-6,SK.MES.1,lung,2727.5,-3.461692,-8.490343,-8.555481,-3.834524,-6.529626,-3.0164344,-3.5180497,-3.6302624,-6.677159,-7.233382,-1.9449239,-2.5453365,-3.8141456,-3.648642,-7.351813,-3.3509333,-7.9013786,-6.2974777,-8.233338,-3.5474253,-2.6319036,-5.171446,-2.543764,-4.234117,1.7236017,3377,3112,3303,3242,3303,3112,3106,3170,3377,3312,3376,2808
Carboplatinum,MK-2206,SK.MES.1,lung,2241.5,0.124771714,1.9426432,2.0478847,3.5040066,-0.7776577,2.325484,3.315661,2.5418339,-1.6444626,-0.5081447,-1.5068519,2.6239617,0.8307209,-0.47697875,0.9850305,-0.9453938,0.6491154,1.7714704,-5.943447,3.490111,2.6531854,-1.3270817,-2.3526244,-2.6519337,0.9726127,1977,1834,1958,1917,1958,1834,1811,1921,1977,1977,2227,1987
Carboplatinum,Deforolimus,SK.MES.1,lung,1025.5,6.694509,3.0139668,2.9075963,6.19649,-0.97567445,7.520025,4.5931973,10.292411,0.23168917,-0.21859848,3.155853,1.0094192,-0.26777852,4.321326,4.0525384,5.0934443,-1.7097802,3.1541824,4.261462,5.3980513,3.8175476,3.8411126,0.5074221,2.5005393,4.174109,1158,1061,1134,1152,1134,1061,1073,1091,1158,1136,1098,1306
Carboplatinum,Sorafenib,SK.MES.1,lung,3895.5,-5.021893,-10.924265,-6.7178473,-4.7446237,-8.343371,-4.135043,-0.22479795,-10.614462,-1.2611675,-4.084869,-5.943882,-6.8964744,-4.0595593,-5.177491,-7.4807916,-3.7300122,-7.2404943,-6.8999934,-1.3454783,-6.7283044,-0.012343163,-3.4117794,-4.024741,-5.2116385,-5.3524647,3499,3271,3416,3369,3416,3271,3276,3501,3499,3419,3566,3247
Carboplatinum,Vorinostat,SK.MES.1,lung,1963.5,-3.1959932,-0.3950164,0.88086325,2.3315504,-0.2138169,0.44052163,0.9127166,1.7581419,2.1093354,0.22417054,-4.8609185,-1.1625816,-1.2941295,-3.0033102,-1.9334953,1.2098457,-2.547094,-2.462455,-1.523108,-0.19339496,-1.7724491,-1.5338492,-5.6249413,-1.8978783,0.5481699,2451,2234,2432,2344,2432,2234,2232,2460,2451,2423,2439,2310
cyclophosphamide,Lapatinib,SK.MES.1,lung,4583.5,-10.804162,-19.779873,-20.424929,-17.92371,-16.562939,-15.276546,-16.857584,-14.833795,-21.328903,-15.625981,-19.065779,-12.654737,-19.653303,-16.553053,-22.169973,-10.158741,-10.14782,-20.780863,-25.70988,-25.557089,-16.524052,-9.2351885,-17.72885,-11.066053,-15.116066,4662,4541,4608,4575,4608,4541,4541,4647,4662,4606,4727,4441
cyclophosphamide,Niraparib,SK.MES.1,lung,3571.5,-17.118816,-13.256788,-10.208725,-17.39174,-0.53122854,-3.7911859,-7.3059187,-0.9215174,-1.7786994,-6.5220294,-8.590259,-15.738627,0.08010681,-9.661188,-13.807312,-9.611324,-11.3054905,-16.788698,-5.872691,-17.21767,-14.218034,-0.25321838,-6.338083,-15.415122,-8.625637,3929,4044,4010,4033,4010,4044,4043,4147,3929,4006,3894,3814
cyclophosphamide,MK-5108,SK.MES.1,lung,4963.5,-20.126656,-0.83109652999999994,-5.2018414,-7.6846576,-10.58874,-24.337118,-10.754322,-9.096508,-4.0423393,-19.383041,-22.777994,-17.084661,-1.0034447,-27.548178,-16.701168,-9.184753,-12.093583,-16.957405,-12.5477,-18.014345,-22.707811,-15.278576,-15.147278,-10.40123,-17.205715,4362,4433,4413,4432,4413,4433,4435,4521,4362,4404,4422,4762
cyclophosphamide,Sunitinib,SK.MES.1,lung,5105.5,-30.453367,-20.33274,-24.322948,-22.202143,-24.653263,-13.057251,-39.778442,-26.174618,-28.760561,-24.558392,-24.925701,-13.669881,-20.173523,-33.755367,-31.391571,-31.66775,-18.45388,-30.637594,-34.686527,-31.613533,-22.820242,-21.399902,-16.813929,-18.76075,-17.011957,5059,5023,5042,5029,5042,5023,5025,4957,5059,5040,5146,5173
Dasatinib,Deforolimus,SK.MES.1,lung,2157.5,9.2034645,12.380852,8.467512,11.401413,10.626409,8.227753,6.046194,9.641656,9.782188,10.126893,7.545737,6.422459,3.0812368,7.9633393,7.946158,13.695254,10.64858,6.744304,10.031228,9.401995,7.4339314,10.22312,8.213572,6.4548554,4.677346,242,239,259,231,259,239,230,234,242,256,337,267
Dasatinib,7-Ethyl-10-hydroxycamptothecin,SK.MES.1,lung,2679.5,3.9408636,10.451706,3.649523,5.0230455,4.0800877,2.5323458,3.833527,4.4365478,6.6470666,4.737377,0.23977889,6.3760657,2.5830834,8.38358,2.7724621,1.4831995,5.2834387,3.9841762,5.959746,2.8043017,1.5800861,7.826261,2.429101,4.717492,6.469285,883,844,879,854,879,844,841,919,883,867,809,819
dexamethasone,915019-65-7,SK.MES.1,lung,4617.5,-15.258232,-21.894505,-22.864079,-23.20328,-26.89393,-14.605463,-9.991069,-14.2779875,-20.333836,-18.328165,-5.4433446,-18.381702,-17.225573,-17.808186,-20.171953,-14.865518,-13.3223505,-20.577251,-24.443922,-4.8119235,-12.05951,-9.354672,-13.932354,-14.59634,-12.972246,4598,4493,4568,4524,4568,4493,4493,4537,4598,4578,4578,4563
dexamethasone,L-778123 free base,SK.MES.1,lung,4217.5,-7.057545,-10.404945,-7.9145083,-6.9320545,-14.8332,-9.408767,0.7729053,1.613211,-8.710936,-4.614176,-3.2729244,-4.2809043,-5.358943,-2.0796466,-9.413798,-7.6078877,-1.9767232,-6.2602324,-13.834511,-0.17475927,-2.7013679,-11.58885,-3.3118384,-2.476591,-11.610209,3567,3571,3593,3586,3593,3571,3563,3701,3567,3602,3468,3577
dexamethasone,MK-2206,SK.MES.1,lung,1057.5,-6.7999983,-6.6473885,-10.538184,-6.2131495,-5.6718163,-7.736055,0.46870005,-6.4156733,-12.646441,-1.9437721,-7.9543166,-4.8315654,-8.975988,-1.2273517,-1.5386665,-4.835948,-0.13413681,5.6725955,-16.53595,1.0571109,-3.5818193,-3.513698,0.2936069,-3.8431766,-2.6550632,3245,3471,3309,3372,3309,3471,3460,3394,3245,3313,3105,3697
dexamethasone,MK-5108,SK.MES.1,lung,4811.5,-18.104593,-5.06179,-11.7742195,-7.7011666,-8.401017,-13.662479,-0.19456215,-9.416929,-1.5354726,-4.045573,-7.8701634,-9.322595,2.7558477,-2.4855032,-5.6348925,-7.3811693,-1.5770662,-0.46804285,-18.172607,-12.521826,-11.930389,-19.185005,-10.263763,-1.3459541,-3.2242584,3694,3863,3801,3834,3801,3863,3872,3888,3694,3813,3685,4023
dexamethasone,Sorafenib,SK.MES.1,lung,1817.5,-10.299743,-3.1715271,-2.7142842,-0.7527708,2.1683922,-2.3611133,0.7969187,-1.4779614,-4.948455,-6.8531313,-6.1276407,-4.009423,-1.0506595,-2.6841292,-2.7580957,-4.6580453,0.9119384,-0.26191843,0.04110122,-7.344351,-0.8325043,-3.5996153,1.2764395,0.5368734,-1.0549649,2821,2766,2838,2811,2838,2766,2779,2858,2821,2836,2861,2918
doxorubicin,Veliparib,SK.MES.1,lung,4899.5,-29.985939,-33.266617,-33.60306,-29.458288,-35.768463,-44.012238,-38.166656,-32.18125,-32.66324,-33.662483,-36.942142,-39.851448,-23.764326,-31.15175,-26.318554,-40.98205,-36.02607,-33.66803,-44.394234,-30.014801,-29.66473,-40.163273,-31.816525,-35.21333,-23.818512,5367,5300,5338,5326,5338,5300,5299,5303,5367,5333,5614,5157
doxorubicin,L-778123 free base,SK.MES.1,lung,3217.5,3.7499256,2.14043,5.4490547,-2.1545584,-1.3898535,1.3468708,0.19687308,3.5656672,1.8595154,3.5129378,1.2202228,3.8538883,5.4455204,3.5983152,2.6780484,2.506382,0.8716223,-0.5742311,3.4128013,4.979188,4.1107574,4.633384,0.8079084,1.8903898,3.8631372,1354,1265,1379,1309,1379,1265,1259,1307,1354,1377,1397,1362
doxorubicin,Lapatinib,SK.MES.1,lung,1491.5,-0.11679664,1.1153599,3.5681884,-0.84510773,-2.7309332,3.6749072,-0.22398515,2.7182057,2.8424828,1.9282367,-0.45455813,-1.5916969,3.8546991,1.7224491,-0.5370005,3.2742584,1.3823209,-1.0497475,6.0862107,2.6083019,0.056634627,1.6596806,-0.90518826,1.756613,0.669365,1723,1505,1722,1640,1722,1505,1507,1675,1723,1719,1845,1407
doxorubicin,MK-5108,SK.MES.1,lung,3767.5,-1.3108175,-0.36005485,-1.4250138,-3.0340292,-5.4112697,-2.8260856,-3.4337416,-4.5554123,-3.7612948,-4.1187644,-4.348661,-5.492037,-2.227387,-2.5142164,-4.390899,-2.854805,-3.271077,-4.2126555,-2.1176226,-2.8035433,-3.0137892,-0.6761145,-5.2917743,-1.0966128,0.61561054,3041,2777,2956,2902,2956,2777,2780,3059,3041,2956,3030,2217
doxorubicin,Deforolimus,SK.MES.1,lung,895.5,1.3919498,0.45001593,1.9573569,1.2368064,0.34369317,-2.8711786,-0.4262092,1.930885,-1.5212524,1.2836591,-0.08713506,2.0234697,3.4028347,2.0645018,1.6136341,-1.1762792,-2.7965612,-4.986058,0.0685482,0.4510918,-1.3202885,-0.954399,-1.3200412,2.5303633,0.18715324,2087,1966,2089,2017,2089,1966,2000,2029,2087,2083,2189,2039
Erlotinib,Dinaciclib,SK.MES.1,lung,2021.5,0.32304212,-1.3778274,-0.9839993,-0.7296418,-3.276702,0.4512777,-1.1971223,0.39970955,0.30093446,1.1924803,1.1620541,0.655811,1.7848988,0.73622394,-1.1732676,-1.3976818,-2.4318256,0.028664408,-0.50664604,-0.536544,-0.34215316,-0.37000474,-0.049625285,-0.75360215,-0.74554294,2286,1919,2251,2114,2251,1919,1940,2282,2286,2258,2357,1545
etoposide,915019-65-7,SK.MES.1,lung,1791.5,4.9737782,9.744047,4.8057537,7.7098556,3.653808,8.914583,8.973673,10.489664,4.832105,6.217106,5.692737,6.221058,6.682817,7.7040873,7.1265826,2.8063598,6.43144,6.157154,8.669807,5.4270906,3.7089322,4.7664065,6.6625586,5.5376596,5.9306536,495,383,529,466,529,383,383,562,495,532,389,477
